,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1997,Marco DjuricinM. Djuricin,20,Austria,Środkowy napastnik,ŚNP,350 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,Hertha BSC,2013/2014
1998,Omar ElabdellaouiO. Elabdellaoui,21,Norwegia,Prawy obrońca,POB,"1,00 mln €",Anglia,Man City U21,500 tys. €,Kupno,Eintracht Braunschweig,2013/2014
1999,Torsten OehrlT. Oehrl,27,Niemcy,Środkowy napastnik,ŚNP,"1,00 mln €",Niemcy,FC Augsburg,500 tys. €,Kupno,Eintracht Braunschweig,2013/2014
2000,Jan HochscheidtJ. Hochscheidt,25,Niemcy,Ofensywny pomocnik,OPM,"1,50 mln €",Niemcy,Erzgebirge Aue,400 tys. €,Kupno,Eintracht Braunschweig,2013/2014
2001,Salim KhelifiS. Khelifi,20,Tunezja,Prawy napastnik,PNP,500 tys. €,Szwajcaria,Lausanne-Sport,250 tys. €,Kupno,Eintracht Braunschweig,2013/2014
2002,Simeon JacksonS. Jackson,26,Kanada,Środkowy napastnik,ŚNP,"1,00 mln €",Anglia,Norwich,Bez odstępnego,Kupno,Eintracht Braunschweig,2013/2014
2003,Marco CaligiuriM. Caligiuri,29,Niemcy,Środkowy obrońca,ŚOB,"1,50 mln €",Niemcy,1.FSV Mainz 05,Bez odstępnego,Kupno,Eintracht Braunschweig,2013/2014
2004,Timo PerthelT. Perthel,24,Niemcy,Lewy obrońca,LOB,850 tys. €,Niemcy,MSV Duisburg,Bez odstępnego,Kupno,Eintracht Braunschweig,2013/2014
2005,Simeon JacksonS. Jackson,26,Kanada,Środkowy napastnik,ŚNP,"1,00 mln €",Anglia,Millwall,Bez odstępnego,Sprzedaż,Eintracht Braunschweig,2013/2014
2006,Oliver PeterschO. Petersch,24,Niemcy,Prawy pomocnik,PPM,300 tys. €,Niemcy,Arm. Bielefeld,Bez odstępnego,Sprzedaż,Eintracht Braunschweig,2013/2014
2007,Pierre MerkelP. Merkel,24,Niemcy,Środkowy napastnik,ŚNP,250 tys. €,Niemcy,Hallescher FC,?,Sprzedaż,Eintracht Braunschweig,2013/2014
2008,Steffen BohlS. Bohl,29,Niemcy,Defensywny pomocnik,DPM,500 tys. €,-,Bez klubu,-,Sprzedaż,Eintracht Braunschweig,2013/2014
2009,Randy Edwini-BonsuR. Edwini-Bonsu,23,Kanada,Prawy napastnik,PNP,250 tys. €,-,Bez klubu,-,Sprzedaż,Eintracht Braunschweig,2013/2014
2010,Javi MartínezJ. Martínez,23,Hiszpania,Defensywny pomocnik,DPM,"30,00 mln €",Hiszpania,Athletic,"40,00 mln €",Kupno,Bayern Monachium,2012/2013
2011,Mario MandzukicM. Mandzukic,26,Chorwacja,Środkowy napastnik,ŚNP,"14,00 mln €",Niemcy,Wolfsburg,"13,00 mln €",Kupno,Bayern Monachium,2012/2013
2012,Xherdan ShaqiriX. Shaqiri,20,Szwajcaria,Prawy napastnik,PNP,"12,50 mln €",Szwajcaria,FC Basel,"11,80 mln €",Kupno,Bayern Monachium,2012/2013
2013,DanteDante,28,Brazylia,Środkowy obrońca,ŚOB,"8,00 mln €",Niemcy,M´gladbach,"4,70 mln €",Kupno,Bayern Monachium,2012/2013
2014,Mitchell WeiserM. Weiser,18,Niemcy,Prawy obrońca,POB,"1,00 mln €",Niemcy,1.FC Köln U19,800 tys. €,Kupno,Bayern Monachium,2012/2013
2015,Lukas RaederL. Raeder,18,Niemcy,Bramkarz,BRK,-,Niemcy,Schalke 04 U19,Bez odstępnego,Kupno,Bayern Monachium,2012/2013
2016,Claudio PizarroC. Pizarro,33,Peru,Środkowy napastnik,ŚNP,"5,00 mln €",Niemcy,Werder Bremen,Bez odstępnego,Kupno,Bayern Monachium,2012/2013
2017,Tom StarkeT. Starke,31,Niemcy,Bramkarz,BRK,"1,50 mln €",Niemcy,Hoffenheim,Bez odstępnego,Kupno,Bayern Monachium,2012/2013
2018,Danijel PranjicD. Pranjic,30,Chorwacja,Lewy obrońca,LOB,"2,50 mln €",Portugalia,Sporting CP,Bez odstępnego,Sprzedaż,Bayern Monachium,2012/2013
2019,Ivica OlicI. Olic,32,Chorwacja,Środkowy napastnik,ŚNP,"3,50 mln €",Niemcy,Wolfsburg,Bez odstępnego,Sprzedaż,Bayern Monachium,2012/2013
2020,Hans Jörg ButtH. Butt,38,Niemcy,Bramkarz,BRK,"1,00 mln €",-,Koniec kariery,-,Sprzedaż,Bayern Monachium,2012/2013
2021,BrenoBreno,22,Brazylia,Środkowy obrońca,ŚOB,"1,00 mln €",-,pauzuje,-,Sprzedaż,Bayern Monachium,2012/2013
2022,Marco ReusM. Reus,23,Niemcy,Cofnięty napastnik,CNP,"20,00 mln €",Niemcy,M´gladbach,"17,10 mln €",Kupno,Borussia Dortmund,2012/2013
2023,Julian SchieberJ. Schieber,23,Niemcy,Środkowy napastnik,ŚNP,"8,00 mln €",Niemcy,Stuttgart,"5,50 mln €",Kupno,Borussia Dortmund,2012/2013
2024,Leonardo BittencourtL. Bittencourt,18,Niemcy,Ofensywny pomocnik,OPM,"2,50 mln €",Niemcy,Energie Cottbus,"2,70 mln €",Kupno,Borussia Dortmund,2012/2013
2025,Oliver KirchO. Kirch,29,Niemcy,Defensywny pomocnik,DPM,"1,00 mln €",Niemcy,1.FC K'lautern,350 tys. €,Kupno,Borussia Dortmund,2012/2013
2026,Shinji KagawaS. Kagawa,23,Japonia,Ofensywny pomocnik,OPM,"22,00 mln €",Anglia,Manchester Utd.,"16,00 mln €",Sprzedaż,Borussia Dortmund,2012/2013
2027,Lucas BarriosL. Barrios,27,Paragwaj,Środkowy napastnik,ŚNP,"10,00 mln €",Chiny,GZ Evergrande,"8,50 mln €",Sprzedaż,Borussia Dortmund,2012/2013
2028,Ivan PerisicI. Perisic,23,Chorwacja,Lewy napastnik,LNP,"7,00 mln €",Niemcy,Wolfsburg,"8,00 mln €",Sprzedaż,Borussia Dortmund,2012/2013
2029,Dimitar RangelovD. Rangelov,29,Bułgaria,Cofnięty napastnik,CNP,"1,50 mln €",Szwajcaria,FC Luzern,500 tys. €,Sprzedaż,Borussia Dortmund,2012/2013
2030,Chris LöweC. Löwe,23,Niemcy,Lewy obrońca,LOB,"1,00 mln €",Niemcy,1.FC K'lautern,500 tys. €,Sprzedaż,Borussia Dortmund,2012/2013
2031,Marco StiepermannM. Stiepermann,21,Niemcy,Ofensywny pomocnik,OPM,400 tys. €,Niemcy,Energie Cottbus,200 tys. €,Sprzedaż,Borussia Dortmund,2012/2013
2032,Johannes FocherJ. Focher,22,Niemcy,Bramkarz,BRK,150 tys. €,Austria,Sturm Graz,Bez odstępnego,Sprzedaż,Borussia Dortmund,2012/2013
2033,Antônio da SilvaA. da Silva,34,Brazylia,Ofensywny pomocnik,OPM,400 tys. €,Niemcy,MSV Duisburg,Bez odstępnego,Sprzedaż,Borussia Dortmund,2012/2013
2034,Florian KringeF. Kringe,29,Niemcy,Środkowy pomocnik,ŚPM,600 tys. €,Niemcy,St. Pauli,Bez odstępnego,Sprzedaż,Borussia Dortmund,2012/2013
2035,Philipp WollscheidP. Wollscheid,23,Niemcy,Środkowy obrońca,ŚOB,"7,50 mln €",Niemcy,Nürnberg,"7,00 mln €",Kupno,Bayer 04 Leverkusen,2012/2013
2036,Daniel CarvajalD. Carvajal,20,Hiszpania,Prawy obrońca,POB,-,Hiszpania,RM Castilla,"5,00 mln €",Kupno,Bayer 04 Leverkusen,2012/2013
2037,Junior FernandesJ. Fernandes,24,Chile,Lewy napastnik,LNP,800 tys. €,Chile,U. de Chile,"4,70 mln €",Kupno,Bayer 04 Leverkusen,2012/2013
2038,Arkadiusz MilikA. Milik,18,Polska,Środkowy napastnik,ŚNP,"2,50 mln €",Polska,Górnik Zabrze,"2,60 mln €",Kupno,Bayer 04 Leverkusen,2012/2013
2039,Konstantinos StafylidisK. Stafylidis,18,Grecja,Lewy obrońca,LOB,600 tys. €,Grecja,PAOK Saloniki,"1,50 mln €",Kupno,Bayer 04 Leverkusen,2012/2013
2040,Michael RensingM. Rensing,28,Niemcy,Bramkarz,BRK,"1,75 mln €",Niemcy,Köln,Bez odstępnego,Kupno,Bayer 04 Leverkusen,2012/2013
2041,Sebastian BoenischS. Boenisch,25,Polska,Lewy obrońca,LOB,"1,25 mln €",-,Bez klubu,-,Kupno,Bayer 04 Leverkusen,2012/2013
2042,Renato AugustoR. Augusto,24,Brazylia,Środkowy pomocnik,ŚPM,"7,00 mln €",Brazylia,Corinthians,"6,70 mln €",Sprzedaż,Bayer 04 Leverkusen,2012/2013
2043,Eren DerdiyokE. Derdiyok,24,Szwajcaria,Środkowy napastnik,ŚNP,"7,50 mln €",Niemcy,Hoffenheim,"5,50 mln €",Sprzedaż,Bayer 04 Leverkusen,2012/2013
2044,Samed YesilS. Yesil,18,Niemcy,Środkowy napastnik,ŚNP,600 tys. €,Anglia,FC Liverpool,"1,30 mln €",Sprzedaż,Bayer 04 Leverkusen,2012/2013
2045,Bastian OczipkaB. Oczipka,23,Niemcy,Lewy obrońca,LOB,"1,50 mln €",Niemcy,E. Frankfurt,500 tys. €,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2046,Fabian GieferF. Giefer,22,Niemcy,Bramkarz,BRK,500 tys. €,Niemcy,F. Düsseldorf,400 tys. €,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2047,Zvonko PamicZ. Pamic,21,Chorwacja,Środkowy pomocnik,ŚPM,400 tys. €,Chorwacja,Dinamo Zagrzeb,230 tys. €,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2048,Thanos PetsosT. Petsos,21,Grecja,Defensywny pomocnik,DPM,"1,25 mln €",Niemcy,Greuther Fürth,50 tys. €,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2049,Tranquillo BarnettaT. Barnetta,27,Szwajcaria,Ofensywny pomocnik,OPM,"5,50 mln €",Niemcy,FC Schalke 04,Bez odstępnego,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2050,Lucas RochaL. Rocha,21,Brazylia,Środkowy obrońca,ŚOB,100 tys. €,Węgry,Vasas SC,Bez odstępnego,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2051,René AdlerR. Adler,27,Niemcy,Bramkarz,BRK,"6,00 mln €",Niemcy,Hamburg,Bez odstępnego,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2052,Michael BallackM. Ballack,35,Niemcy,Środkowy pomocnik,ŚPM,"3,00 mln €",-,Koniec kariery,-,Sprzedaż,Bayer 04 Leverkusen,2012/2013
2053,Chinedu ObasiC. Obasi,26,Nigeria,Środkowy napastnik,ŚNP,"4,50 mln €",Niemcy,Hoffenheim,"4,00 mln €",Kupno,FC Schalke 04,2012/2013
2054,Roman NeustädterR. Neustädter,24,Rosja,Defensywny pomocnik,DPM,"3,50 mln €",Niemcy,M´gladbach,Bez odstępnego,Kupno,FC Schalke 04,2012/2013
2055,Tranquillo BarnettaT. Barnetta,27,Szwajcaria,Ofensywny pomocnik,OPM,"5,50 mln €",Niemcy,Bay. Leverkusen,Bez odstępnego,Kupno,FC Schalke 04,2012/2013
2056,Lewis HoltbyL. Holtby,22,Niemcy,Ofensywny pomocnik,OPM,"11,00 mln €",Anglia,Tottenham,"1,75 mln €",Sprzedaż,FC Schalke 04,2012/2013
2057,Carlos ZambranoC. Zambrano,22,Peru,Środkowy obrońca,ŚOB,"1,75 mln €",Niemcy,St. Pauli,750 tys. €,Sprzedaż,FC Schalke 04,2012/2013
2058,Ciprian DeacC. Deac,26,Rumunia,Prawy napastnik,PNP,"2,00 mln €",Rumunia,CFR Cluj,700 tys. €,Sprzedaż,FC Schalke 04,2012/2013
2059,Jan MorávekJ. Morávek,22,Czechy,Środkowy pomocnik,ŚPM,"1,75 mln €",Niemcy,FC Augsburg,700 tys. €,Sprzedaż,FC Schalke 04,2012/2013
2060,Peer KlugeP. Kluge,31,Niemcy,Defensywny pomocnik,DPM,"1,00 mln €",Niemcy,Hertha BSC,250 tys. €,Sprzedaż,FC Schalke 04,2012/2013
2061,RaúlRaúl,35,Hiszpania,Cofnięty napastnik,CNP,"5,00 mln €",Katar,Al Sadd,Bez odstępnego,Sprzedaż,FC Schalke 04,2012/2013
2062,Andreas WiegelA. Wiegel,21,Niemcy,Prawy obrońca,POB,200 tys. €,Niemcy,Erzgebirge Aue,Bez odstępnego,Sprzedaż,FC Schalke 04,2012/2013
2063,Mario GavranovicM. Gavranovic,22,Szwajcaria,Środkowy napastnik,ŚNP,800 tys. €,Szwajcaria,FC Zürich,Bez odstępnego,Sprzedaż,FC Schalke 04,2012/2013
2064,Alexander BaumjohannA. Baumjohann,25,Niemcy,Ofensywny pomocnik,OPM,"1,25 mln €",Niemcy,1.FC K'lautern,Bez odstępnego,Sprzedaż,FC Schalke 04,2012/2013
2065,Levan KeniaL. Kenia,21,Gruzja,Ofensywny pomocnik,OPM,300 tys. €,Ukraina,Karpaty,Bez odstępnego,Sprzedaż,FC Schalke 04,2012/2013
2066,EdúEdú,31,Brazylia,Środkowy napastnik,ŚNP,800 tys. €,Chiny,Liaoning FC,Bez odstępnego,Sprzedaż,FC Schalke 04,2012/2013
2067,Mathias SchoberM. Schober,36,Niemcy,Bramkarz,BRK,200 tys. €,-,Koniec kariery,-,Sprzedaż,FC Schalke 04,2012/2013
2068,Hans SarpeiH. Sarpei,36,Ghana,Lewy obrońca,LOB,300 tys. €,-,Koniec kariery,-,Sprzedaż,FC Schalke 04,2012/2013
2069,Hendrick ZuckH. Zuck,22,Niemcy,Ofensywny pomocnik,OPM,900 tys. €,Niemcy,1.FC K'lautern,500 tys. €,Kupno,SC Freiburg,2012/2013
2070,Vegar Eggen HedenstadV. Hedenstad,21,Norwegia,Prawy obrońca,POB,"1,25 mln €",Norwegia,Stabæk Fotball,500 tys. €,Kupno,SC Freiburg,2012/2013
2071,Max KruseMax Kruse,24,Niemcy,Cofnięty napastnik,CNP,"2,50 mln €",Niemcy,St. Pauli,500 tys. €,Kupno,SC Freiburg,2012/2013
2072,Marco TerrazzinoM. Terrazzino,21,Niemcy,Lewy napastnik,LNP,600 tys. €,Niemcy,Karlsruher SC,Bez odstępnego,Kupno,SC Freiburg,2012/2013
2073,Stefan ReisingerS. Reisinger,30,Niemcy,Środkowy napastnik,ŚNP,"1,00 mln €",Niemcy,F. Düsseldorf,200 tys. €,Sprzedaż,SC Freiburg,2012/2013
2074,Anton PutsilaA. Putsila,25,Białoruś,Ofensywny pomocnik,OPM,"1,50 mln €",Rosja,Wołga NN,Bez odstępnego,Sprzedaż,SC Freiburg,2012/2013
2075,Oliver BarthO. Barth,32,Niemcy,Środkowy obrońca,ŚOB,600 tys. €,Niemcy,VfR Aalen,Bez odstępnego,Sprzedaż,SC Freiburg,2012/2013
2076,Andreas HinkelA. Hinkel,30,Niemcy,Prawy obrońca,POB,800 tys. €,-,Koniec kariery,-,Sprzedaż,SC Freiburg,2012/2013
2077,Kevin TrappK. Trapp,21,Niemcy,Bramkarz,BRK,"3,00 mln €",Niemcy,1.FC K'lautern,"1,50 mln €",Kupno,Eintracht Frankfurt,2012/2013
2078,Takashi InuiT. Inui,24,Japonia,Lewy napastnik,LNP,"2,25 mln €",Niemcy,VfL Bochum,"1,45 mln €",Kupno,Eintracht Frankfurt,2012/2013
2079,Olivier OccéanO. Occéan,30,Kanada,Środkowy napastnik,ŚNP,"1,50 mln €",Niemcy,Greuther Fürth,"1,30 mln €",Kupno,Eintracht Frankfurt,2012/2013
2080,Carlos ZambranoC. Zambrano,23,Peru,Środkowy obrońca,ŚOB,"1,75 mln €",Niemcy,St. Pauli,"1,20 mln €",Kupno,Eintracht Frankfurt,2012/2013
2081,Bamba AndersonB. Anderson,24,Brazylia,Środkowy obrońca,ŚOB,"1,75 mln €",Niemcy,M´gladbach,800 tys. €,Kupno,Eintracht Frankfurt,2012/2013
2082,Bastian OczipkaB. Oczipka,23,Niemcy,Lewy obrońca,LOB,"1,50 mln €",Niemcy,Bay. Leverkusen,500 tys. €,Kupno,Eintracht Frankfurt,2012/2013
2083,Vadim DemidovV. Demidov,25,Norwegia,Środkowy obrońca,ŚOB,"3,50 mln €",Hiszpania,Real Sociedad,500 tys. €,Kupno,Eintracht Frankfurt,2012/2013
2084,Stefan AignerS. Aigner,24,Niemcy,Prawy pomocnik,PPM,"2,00 mln €",Niemcy,1860 München,Bez odstępnego,Kupno,Eintracht Frankfurt,2012/2013
2085,Stefano CelozziS. Celozzi,23,Niemcy,Prawy obrońca,POB,800 tys. €,Niemcy,Stuttgart,Bez odstępnego,Kupno,Eintracht Frankfurt,2012/2013
2086,Martin LanigM. Lanig,27,Niemcy,Defensywny pomocnik,DPM,"1,50 mln €",Niemcy,Köln,Bez odstępnego,Kupno,Eintracht Frankfurt,2012/2013
2087,Gordon SchildenfeldG. Schildenfeld,27,Chorwacja,Środkowy obrońca,ŚOB,"3,00 mln €",Rosja,Dynamo Moskwa,"2,00 mln €",Sprzedaż,Eintracht Frankfurt,2012/2013
2088,Mohamadou IdrissouM. Idrissou,32,Kamerun,Środkowy napastnik,ŚNP,"1,25 mln €",Niemcy,1.FC K'lautern,450 tys. €,Sprzedaż,Eintracht Frankfurt,2012/2013
2089,Benjamin KöhlerB. Köhler,32,Niemcy,Lewy pomocnik,LPM,"1,00 mln €",Niemcy,1.FC K'lautern,300 tys. €,Sprzedaż,Eintracht Frankfurt,2012/2013
2090,Georgios TzavellasG. Tzavellas,24,Grecja,Środkowy obrońca,ŚOB,"1,75 mln €",Francja,Monaco,250 tys. €,Sprzedaż,Eintracht Frankfurt,2012/2013
2091,CaioCaio,26,Brazylia,Ofensywny pomocnik,OPM,400 tys. €,Brazylia,EC Bahia,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2092,Habib BellaidH. Bellaid,26,Algieria,Środkowy obrońca,ŚOB,300 tys. €,Francja,CS Sedan,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2093,Marcos ÁlvarezM. Álvarez,20,Niemcy,Środkowy napastnik,ŚNP,150 tys. €,Niemcy,Stuttg. Kickers,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2094,Ümit KorkmazÜ. Korkmaz,26,Austria,Lewy napastnik,LNP,600 tys. €,Niemcy,FC Ingolstadt,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2095,Marcel Titsch RiveroM. Titsch Rivero,22,Niemcy,Środkowy pomocnik,ŚPM,150 tys. €,Niemcy,1.FC Heidenheim,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2096,Ricardo ClarkR. Clark,29,Stany Zjednaczone,Środkowy pomocnik,ŚPM,500 tys. €,Stany Zjednaczone,Houston,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2097,Dominik SchmidtD. Schmidt,25,Niemcy,Środkowy obrońca,ŚOB,200 tys. €,Niemcy,Preußen Münster,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2098,Matthias LehmannM. Lehmann,29,Niemcy,Defensywny pomocnik,DPM,"1,25 mln €",Niemcy,Köln,Bez odstępnego,Sprzedaż,Eintracht Frankfurt,2012/2013
2099,Rafael van der VaartR. van der Vaart,29,Holandia,Ofensywny pomocnik,OPM,"24,50 mln €",Anglia,Tottenham,"13,00 mln €",Kupno,Hamburger SV,2012/2013
2100,Milan BadeljM. Badelj,23,Chorwacja,Defensywny pomocnik,DPM,"4,50 mln €",Chorwacja,Dinamo Zagrzeb,"4,00 mln €",Kupno,Hamburger SV,2012/2013
2101,Petr JiracekP. Jiracek,26,Czechy,Środkowy pomocnik,ŚPM,"6,00 mln €",Niemcy,Wolfsburg,"4,00 mln €",Kupno,Hamburger SV,2012/2013
2102,Artjoms RudnevsA. Rudnevs,24,Łotwa,Środkowy napastnik,ŚNP,"5,50 mln €",Polska,Lech Poznań,"3,50 mln €",Kupno,Hamburger SV,2012/2013
2103,Hakan CalhanogluH. Calhanoglu,18,Turcja,Lewy napastnik,LNP,"1,00 mln €",Niemcy,Karlsruher SC,"2,50 mln €",Kupno,Hamburger SV,2012/2013
2104,Paul ScharnerP. Scharner,32,Austria,Środkowy obrońca,ŚOB,"2,00 mln €",Anglia,West Brom,Bez odstępnego,Kupno,Hamburger SV,2012/2013
2105,René AdlerR. Adler,27,Niemcy,Bramkarz,BRK,"6,00 mln €",Niemcy,Bay. Leverkusen,Bez odstępnego,Kupno,Hamburger SV,2012/2013
2106,Gökhan TöreG. Töre,20,Turcja,Prawy napastnik,PNP,"5,00 mln €",Rosja,Rubin Kazań,"6,00 mln €",Sprzedaż,Hamburger SV,2012/2013
2107,Paolo GuerreroP. Guerrero,28,Peru,Środkowy napastnik,ŚNP,"6,00 mln €",Brazylia,Corinthians,"3,50 mln €",Sprzedaż,Hamburger SV,2012/2013
2108,Tom MickelT. Mickel,23,Niemcy,Bramkarz,BRK,300 tys. €,Niemcy,Greuther Fürth,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2109,Sören BertramS. Bertram,21,Niemcy,Lewy napastnik,LNP,400 tys. €,Niemcy,VfL Bochum,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2110,Mladen PetricM. Petric,31,Chorwacja,Środkowy napastnik,ŚNP,"5,00 mln €",Anglia,FC Fulham,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2111,Dániel NagyD. Nagy,21,Węgry,Ofensywny pomocnik,OPM,150 tys. €,Niemcy,VfL Osnabrück,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2112,Macauley ChrisantusM. Chrisantus,21,Nigeria,Środkowy napastnik,ŚNP,"1,25 mln €",Hiszpania,UD Las Palmas,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2113,Muhamed BesicM. Besic,19,Bośnia i Hercegowina,Defensywny pomocnik,DPM,500 tys. €,Węgry,Ferencváros,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2114,Miroslav StepanekM. Stepanek,22,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2115,David JarolimD. Jarolim,33,Czechy,Defensywny pomocnik,DPM,"2,00 mln €",Francja,Évian,Bez odstępnego,Sprzedaż,Hamburger SV,2012/2013
2116,Mickaël TavaresM. Tavares,29,Senegal,Defensywny pomocnik,DPM,200 tys. €,-,Bez klubu,-,Sprzedaż,Hamburger SV,2012/2013
2117,Romeo CastelenR. Castelen,29,Holandia,Prawy napastnik,PNP,400 tys. €,-,Bez klubu,-,Sprzedaż,Hamburger SV,2012/2013
2118,Luuk de JongL. de Jong,21,Holandia,Środkowy napastnik,ŚNP,"12,00 mln €",Holandia,FC Twente,"12,00 mln €",Kupno,Borussia Mönchengladbach,2012/2013
2119,Granit XhakaG. Xhaka,19,Szwajcaria,Defensywny pomocnik,DPM,"8,50 mln €",Szwajcaria,FC Basel,"8,50 mln €",Kupno,Borussia Mönchengladbach,2012/2013
2120,Álvaro DomínguezÁ. Domínguez,23,Hiszpania,Środkowy obrońca,ŚOB,"8,00 mln €",Hiszpania,Atlético Madryt,"8,00 mln €",Kupno,Borussia Mönchengladbach,2012/2013
2121,Peniel MlapaP. Mlapa,21,Togo,Środkowy napastnik,ŚNP,"3,00 mln €",Niemcy,Hoffenheim,"2,50 mln €",Kupno,Borussia Mönchengladbach,2012/2013
2122,Branimir HrgotaB. Hrgota,19,Szwecja,Środkowy napastnik,ŚNP,200 tys. €,Szwecja,Jönköping,400 tys. €,Kupno,Borussia Mönchengladbach,2012/2013
2123,Marco ReusM. Reus,23,Niemcy,Cofnięty napastnik,CNP,"20,00 mln €",Niemcy,Bor. Dortmund,"17,10 mln €",Sprzedaż,Borussia Mönchengladbach,2012/2013
2124,DanteDante,28,Brazylia,Środkowy obrońca,ŚOB,"8,00 mln €",Niemcy,Bayern,"4,70 mln €",Sprzedaż,Borussia Mönchengladbach,2012/2013
2125,Bamba AndersonB. Anderson,24,Brazylia,Środkowy obrońca,ŚOB,"1,75 mln €",Niemcy,E. Frankfurt,800 tys. €,Sprzedaż,Borussia Mönchengladbach,2012/2013
2126,Yuki OtsuYuki Otsu,22,Japonia,Ofensywny pomocnik,OPM,800 tys. €,Holandia,VVV-Venlo,400 tys. €,Sprzedaż,Borussia Mönchengladbach,2012/2013
2127,Tobias LevelsT. Levels,25,Niemcy,Prawy obrońca,POB,"1,00 mln €",Niemcy,F. Düsseldorf,200 tys. €,Sprzedaż,Borussia Mönchengladbach,2012/2013
2128,Logan BaillyL. Bailly,26,Belgia,Bramkarz,BRK,600 tys. €,Belgia,OH Leuven,Bez odstępnego,Sprzedaż,Borussia Mönchengladbach,2012/2013
2129,Roman NeustädterR. Neustädter,24,Rosja,Defensywny pomocnik,DPM,"3,50 mln €",Niemcy,FC Schalke 04,Bez odstępnego,Sprzedaż,Borussia Mönchengladbach,2012/2013
2130,FelipeFelipe,25,Brazylia,Środkowy obrońca,ŚOB,"3,00 mln €",Belgia,Standard Liège,"2,50 mln €",Kupno,Hannover 96,2012/2013
2131,Sébastien PocognoliS. Pocognoli,25,Belgia,Lewy obrońca,LOB,"3,20 mln €",Belgia,Standard Liège,"2,00 mln €",Kupno,Hannover 96,2012/2013
2132,FrançaFrança,21,Brazylia,Defensywny pomocnik,DPM,-,Brazylia,Mirassol-SP,"1,30 mln €",Kupno,Hannover 96,2012/2013
2133,Hiroki SakaiH. Sakai,22,Japonia,Prawy obrońca,POB,"2,00 mln €",Japonia,Kashiwa Reysol,"1,20 mln €",Kupno,Hannover 96,2012/2013
2134,Andre HoffmannA. Hoffmann,19,Niemcy,Środkowy obrońca,ŚOB,800 tys. €,Niemcy,MSV Duisburg,800 tys. €,Kupno,Hannover 96,2012/2013
2135,Szabolcs HusztiS. Huszti,29,Węgry,Środkowy pomocnik,ŚPM,"2,00 mln €",Rosja,Zenit,750 tys. €,Kupno,Hannover 96,2012/2013
2136,Adrian NikciA. Nikci,22,Szwajcaria,Lewy napastnik,LNP,750 tys. €,Szwajcaria,FC Zürich,600 tys. €,Kupno,Hannover 96,2012/2013
2137,Emanuel PogatetzE. Pogatetz,29,Austria,Środkowy obrońca,ŚOB,"3,50 mln €",Niemcy,Wolfsburg,"2,50 mln €",Sprzedaż,Hannover 96,2012/2013
2138,Moritz StoppelkampM. Stoppelkamp,25,Niemcy,Prawy napastnik,PNP,"1,00 mln €",Niemcy,1860 München,250 tys. €,Sprzedaż,Hannover 96,2012/2013
2139,Henning HaugerH. Hauger,27,Norwegia,Defensywny pomocnik,DPM,800 tys. €,Szwecja,Elfsborg,200 tys. €,Sprzedaż,Hannover 96,2012/2013
2140,Erdal AkdariE. Akdari,19,Turcja,Środkowy obrońca,ŚOB,100 tys. €,Turcja,Kayserispor,Bez odstępnego,Sprzedaż,Hannover 96,2012/2013
2141,CarlitosCarlitos,29,Portugalia,Lewy pomocnik,LPM,300 tys. €,Portugalia,Estoril,Bez odstępnego,Sprzedaż,Hannover 96,2012/2013
2142,Altin LalaA. Lala,36,Albania,Defensywny pomocnik,DPM,200 tys. €,Niemcy,FC Bayern II,Bez odstępnego,Sprzedaż,Hannover 96,2012/2013
2143,Hiroshi KiyotakeH. Kiyotake,22,Japonia,Ofensywny pomocnik,OPM,"2,25 mln €",Japonia,Cerezo Osaka,"1,00 mln €",Kupno,1.FC Nürnberg,2012/2013
2144,Timo GebhartT. Gebhart,23,Niemcy,Ofensywny pomocnik,OPM,"2,50 mln €",Niemcy,Stuttgart,"1,00 mln €",Kupno,1.FC Nürnberg,2012/2013
