,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
2372,Petr NemovP. Nemov,28,Rosja,Prawy pomocnik,PPM,"1,00 mln €",Rosja,Rubin Kazań,?,Kupno,Krylja Sowietow Samara,2012/2013
2373,Pablo ZeballosP. Zeballos,26,Paragwaj,Cofnięty napastnik,CNP,850 tys. €,Paragwaj,Olimpia,?,Kupno,Krylja Sowietow Samara,2012/2013
2374,Sergey PetrovS. Petrov,21,Rosja,Prawy obrońca,POB,750 tys. €,Rosja,Zenit,760 tys. €,Sprzedaż,Krylja Sowietow Samara,2012/2013
2375,Anton BoberA. Bober,29,Rosja,Ofensywny pomocnik,OPM,"1,00 mln €",Rosja,Mordovia,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2012/2013
2376,Dmitri MoloshD. Molosh,30,Białoruś,Lewy obrońca,LOB,500 tys. €,Białoruś,Dinamo Minsk,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2012/2013
2377,Joseph Di ChiaraJ. Di Chiara,20,Kanada,Defensywny pomocnik,DPM,100 tys. €,Węgry,Kecskeméti TE,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2012/2013
2378,Basel AbdoulfattakhBasel Abdoulfattakh,22,Rosja,Środkowy obrońca,ŚOB,200 tys. €,Rosja,Enisey,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2012/2013
2379,Aleksandr HlebA. Hleb,31,Białoruś,Ofensywny pomocnik,OPM,"2,50 mln €",Białoruś,BATE Borysów,Bez odstępnego,Sprzedaż,Krylja Sowietow Samara,2012/2013
2380,Aleksandr StavpetsA. Stavpets,22,Rosja,Prawy napastnik,PNP,450 tys. €,Rosja,Rotor Volgograd,?,Sprzedaż,Krylja Sowietow Samara,2012/2013
2381,Khyzyr AppaevK. Appaev,22,Rosja,Środkowy napastnik,ŚNP,100 tys. €,Rosja,Krasnodar,?,Sprzedaż,Krylja Sowietow Samara,2012/2013
2382,Volodymyr PryiomovV. Pryiomov,26,Ukraina,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Krylja Sowietow Samara,2012/2013
2383,KanuKanu,25,Brazylia,Środkowy pomocnik,ŚPM,"2,50 mln €",Belgia,RSC Anderlecht,"3,00 mln €",Kupno,Terek Grozny,2012/2013
2384,Facundo PírizF. Píriz,22,Urugwaj,Defensywny pomocnik,DPM,"1,00 mln €",Urugwaj,Nacional,"2,80 mln €",Kupno,Terek Grozny,2012/2013
2385,AíltonAílton,28,Brazylia,Środkowy napastnik,ŚNP,"1,60 mln €",Cypr,APOEL Nikosia,"2,20 mln €",Kupno,Terek Grozny,2012/2013
2386,Ezechiel NdouaselE. Ndouasel,24,Chad,Środkowy napastnik,ŚNP,600 tys. €,Tunezja,Club Africain,"1,20 mln €",Kupno,Terek Grozny,2012/2013
2387,Maciej MakuszewskiM. Makuszewski,22,Polska,Prawy napastnik,PNP,250 tys. €,Polska,Jagiellonia,"1,00 mln €",Kupno,Terek Grozny,2012/2013
2388,Fedor KudryashovF. Kudryashov,25,Rosja,Lewy obrońca,LOB,800 tys. €,Rosja,Spartak Moskwa,600 tys. €,Kupno,Terek Grozny,2012/2013
2389,Juhani OjalaJ. Ojala,23,Finlandia,Środkowy obrońca,ŚOB,350 tys. €,Szwajcaria,BSC Young Boys,500 tys. €,Kupno,Terek Grozny,2012/2013
2390,Igor UsminskiyI. Usminskiy,35,Rosja,Bramkarz,BRK,50 tys. €,Rosja,Krasnodar,Bez odstępnego,Kupno,Terek Grozny,2012/2013
2391,Magomed MitrishevM. Mitrishev,19,Rosja,Prawy napastnik,PNP,500 tys. €,Rosja,Spartak Nalchik,?,Kupno,Terek Grozny,2012/2013
2392,Blagoy GeorgievB. Georgiev,31,Bułgaria,Środkowy pomocnik,ŚPM,"1,50 mln €",Rosja,Amkar Perm,Bez odstępnego,Sprzedaż,Terek Grozny,2012/2013
2393,Shamil AsildarovS. Asildarov,29,Rosja,Środkowy napastnik,ŚNP,800 tys. €,Rosja,Wołga NN,Bez odstępnego,Sprzedaż,Terek Grozny,2012/2013
2394,Levan GvazavaL. Gvazava,32,Gruzja,Ofensywny pomocnik,OPM,400 tys. €,Rosja,Khimki,Bez odstępnego,Sprzedaż,Terek Grozny,2012/2013
2395,Zeev HaimovichZ. Haimovich,29,Izrael,Środkowy obrońca,ŚOB,200 tys. €,Izrael,Hapoel Tel Aviv,Bez odstępnego,Sprzedaż,Terek Grozny,2012/2013
2396,Stefan SicaciS. Sicaci,23,Mołdawia,Bramkarz,BRK,150 tys. €,Rosja,Salyut Belgorod,?,Sprzedaż,Terek Grozny,2012/2013
2397,Ismail EdievI. Ediev,24,Rosja,Środkowy obrońca,ŚOB,150 tys. €,Rosja,Met-Kuz,?,Sprzedaż,Terek Grozny,2012/2013
2398,Musa MguniM. Mguni,29,Zimbabwe,Środkowy napastnik,ŚNP,500 tys. €,-,pauzuje,-,Sprzedaż,Terek Grozny,2012/2013
2399,Guy Stephane EssaméG. Essamé,27,Kamerun,Środkowy pomocnik,ŚPM,300 tys. €,-,Bez klubu,-,Sprzedaż,Terek Grozny,2012/2013
2400,XavierXavier,28,Burkina Faso,Lewy obrońca,LOB,750 tys. €,-,Koniec kariery,-,Sprzedaż,Terek Grozny,2012/2013
2401,Dmitri KudryashovD. Kudryashov,29,Rosja,Środkowy pomocnik,ŚPM,350 tys. €,Rosja,FK Novgorod,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2402,Nikolay ZaytsevN. Zaytsev,23,Rosja,Środkowy obrońca,ŚOB,75 tys. €,Rosja,Gazovik Orenburg,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2403,Adrian RopotanA. Ropotan,26,Rumunia,Środkowy pomocnik,ŚPM,"1,00 mln €",Rosja,Dynamo Moskwa,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2404,Anton PutsilaA. Putsila,25,Białoruś,Ofensywny pomocnik,OPM,"1,50 mln €",Niemcy,SC Freiburg,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2405,Shamil AsildarovS. Asildarov,29,Rosja,Środkowy napastnik,ŚNP,800 tys. €,Rosja,Terek Grozny,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2406,Dmitri AydovD. Aydov,30,Rosja,Środkowy obrońca,ŚOB,200 tys. €,Rosja,FK Novgorod,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2407,Aleksey SapogovA. Sapogov,24,Rosja,Środkowy napastnik,ŚNP,50 tys. €,Rosja,Gornyak Uchaly,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2408,Egor TarakanovE. Tarakanov,25,Rosja,Lewy obrońca,LOB,200 tys. €,Rosja,FK Novgorod,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2409,Sergey VaganovS. Vaganov,27,Rosja,Defensywny pomocnik,DPM,500 tys. €,Rosja,FK Novgorod,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2410,Vitalie BordianV. Bordian,28,Mołdawia,Prawy obrońca,POB,500 tys. €,Ukraina,Howerła,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2411,Matija DvornekovicM. Dvornekovic,23,Chorwacja,Prawy napastnik,PNP,250 tys. €,Rosja,FK Novgorod,Bez odstępnego,Kupno,Wołga Niżny Nowogród,2012/2013
2412,Valeri KichinV. Kichin,20,Kirgistan,Lewy obrońca,LOB,-,Kirgistan,Dordoi,?,Kupno,Wołga Niżny Nowogród,2012/2013
2413,Simeon BulgaruS. Bulgaru,27,Mołdawia,Środkowy obrońca,ŚOB,400 tys. €,Rosja,Spartak V-kavkaz,?,Kupno,Wołga Niżny Nowogród,2012/2013
2414,Romeo CastelenR. Castelen,29,Holandia,Prawy napastnik,PNP,300 tys. €,-,Bez klubu,-,Kupno,Wołga Niżny Nowogród,2012/2013
2415,Ilya MaksimovI. Maksimov,25,Rosja,Środkowy pomocnik,ŚPM,700 tys. €,Rosja,KS Samara,"1,50 mln €",Sprzedaż,Wołga Niżny Nowogród,2012/2013
2416,Rinat MavletdinovR. Mavletdinov,23,Rosja,Ofensywny pomocnik,OPM,150 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2417,Vladislav RyzhkovV. Ryzhkov,22,Rosja,Ofensywny pomocnik,OPM,350 tys. €,Rosja,Fakel Voronezh,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2418,Mersudin AhmetovicM. Ahmetovic,27,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,450 tys. €,Rosja,Salyut Belgorod,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2419,Vitali AstakhovV. Astakhov,33,Rosja,Bramkarz,BRK,100 tys. €,Rosja,Tom Tomsk,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2420,Sergey YashinS. Yashin,31,Rosja,Prawy napastnik,PNP,100 tys. €,Łotwa,Daugavpils,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2421,Inal GetigezhevI. Getigezhev,25,Rosja,Lewy obrońca,LOB,800 tys. €,Rosja,Rostov,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2422,Giorgi NavalovskiG. Navalovski,26,Gruzja,Lewy obrońca,LOB,200 tys. €,Rosja,Met-Kuz,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2423,Maksim ZyuzinM. Zyuzin,25,Rosja,Defensywny pomocnik,DPM,450 tys. €,Rosja,SKA-Energia,Bez odstępnego,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2424,Anton KochenkovA. Kochenkov,25,Rosja,Bramkarz,BRK,500 tys. €,Rosja,Spartak Nalchik,?,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2425,Maksim BurchenkoM. Burchenko,29,Rosja,Prawy pomocnik,PPM,200 tys. €,Nieznana,Nieznany,?,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2426,Sergey VaganovS. Vaganov,27,Rosja,Defensywny pomocnik,DPM,500 tys. €,Rosja,Rotor Volgograd,?,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2427,Petar JelicP. Jelic,25,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,200 tys. €,-,Bez klubu,-,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2428,Dani BondarvD. Bondarv,26,Izrael,Prawy obrońca,POB,200 tys. €,-,Bez klubu,-,Sprzedaż,Wołga Niżny Nowogród,2012/2013
2429,Milan PerendijaM. Perendija,27,Serbia,Środkowy obrońca,ŚOB,450 tys. €,Rumunia,Otelul Galati,500 tys. €,Kupno,Mordovia Saransk,2012/2013
2430,Dalibor VolasD. Volas,25,Słowenia,Środkowy napastnik,ŚNP,800 tys. €,Mołdawia,Sheriff,400 tys. €,Kupno,Mordovia Saransk,2012/2013
2431,Vladimir BozovicV. Bozovic,31,Czarnogóra,Lewy obrońca,LOB,850 tys. €,Rumunia,Rapid 1923,Bez odstępnego,Kupno,Mordovia Saransk,2012/2013
2432,Akaki KhubutiaA. Khubutia,26,Gruzja,Środkowy obrońca,ŚOB,350 tys. €,Rumunia,Gaz Metan,Bez odstępnego,Kupno,Mordovia Saransk,2012/2013
2433,Daniel OpritaD. Oprita,31,Rumunia,Lewy napastnik,LNP,700 tys. €,Rumunia,Petrolul,Bez odstępnego,Kupno,Mordovia Saransk,2012/2013
2434,Anton BoberA. Bober,29,Rosja,Ofensywny pomocnik,OPM,"1,00 mln €",Rosja,KS Samara,Bez odstępnego,Kupno,Mordovia Saransk,2012/2013
2435,Aleksey IvanovA. Ivanov,31,Rosja,Prawy pomocnik,PPM,"1,20 mln €",Rosja,Anży,Bez odstępnego,Kupno,Mordovia Saransk,2012/2013
2436,Dmitri AbakumovD. Abakumov,22,Rosja,Bramkarz,BRK,150 tys. €,Rosja,KamAZ,?,Kupno,Mordovia Saransk,2012/2013
2437,Aleksandar SimcevicA. Simcevic,25,Serbia,Prawy obrońca,POB,700 tys. €,Kazachstan,Szachtior K.,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2438,Anatoli GerkA. Gerk,27,Rosja,Ofensywny pomocnik,OPM,200 tys. €,Rosja,Ural,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2439,Elbrus TandelovE. Tandelov,29,Rosja,Prawy napastnik,PNP,150 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2440,Aleksey MuldarovA. Muldarov,28,Kazachstan,Środkowy obrońca,ŚOB,500 tys. €,Kazachstan,Aktöbe,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2441,Gerson AcevedoG. Acevedo,24,Chile,Środkowy pomocnik,ŚPM,850 tys. €,Rosja,Ural,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2442,Taras LazarovychT. Lazarovych,30,Ukraina,Prawy napastnik,PNP,350 tys. €,Ukraina,Metalurg Z.,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2443,Maksim ZhestkovM. Zhestkov,19,Rosja,Prawy napastnik,PNP,100 tys. €,Portugalia,Braga B,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2444,Aleksandr AgapovA. Agapov,30,Rosja,Bramkarz,BRK,100 tys. €,Rosja,SKA-Energia,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2445,Konstantin ZajtsevK. Zajtsev,28,Rosja,Prawy obrońca,POB,150 tys. €,Rosja,Tyumen,Bez odstępnego,Sprzedaż,Mordovia Saransk,2012/2013
2446,Renan BressanR. Bressan,24,Białoruś,Ofensywny pomocnik,OPM,"2,50 mln €",Białoruś,BATE Borysów,"3,50 mln €",Kupno,Spartak Vladikavkaz,2012/2013
2447,Diego MaurícioD. Maurício,21,Brazylia,Środkowy napastnik,ŚNP,"2,00 mln €",Brazylia,Flamengo,"2,80 mln €",Kupno,Spartak Vladikavkaz,2012/2013
2448,Ognjen VranjesO. Vranjes,23,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,"1,50 mln €",Rosja,Krasnodar,"1,50 mln €",Kupno,Spartak Vladikavkaz,2012/2013
2449,Georgi GabulovG. Gabulov,24,Rosja,Środkowy pomocnik,ŚPM,"1,50 mln €",Rosja,Anży,"1,00 mln €",Kupno,Spartak Vladikavkaz,2012/2013
2450,RudneiRudnei,27,Brazylia,Defensywny pomocnik,DPM,500 tys. €,Brazylia,Cruzeiro,600 tys. €,Kupno,Spartak Vladikavkaz,2012/2013
2451,Shota GrigalashviliS. Grigalashvili,26,Gruzja,Ofensywny pomocnik,OPM,600 tys. €,Gruzja,FC Dila,450 tys. €,Kupno,Spartak Vladikavkaz,2012/2013
2452,Dmitri GolubovD. Golubov,27,Rosja,Środkowy napastnik,ŚNP,750 tys. €,Rosja,Dinamo Bryansk,300 tys. €,Kupno,Spartak Vladikavkaz,2012/2013
2453,Dmitri TikhiyD. Tikhiy,20,Rosja,Prawy obrońca,POB,25 tys. €,Rosja,Luch Vladivostok,100 tys. €,Kupno,Spartak Vladikavkaz,2012/2013
2454,CardosoCardoso,27,Brazylia,Środkowy obrońca,ŚOB,600 tys. €,Rumunia,Pandurii,Bez odstępnego,Kupno,Spartak Vladikavkaz,2012/2013
2455,Ioan MeraIoan Mera,25,Rumunia,Środkowy obrońca,ŚOB,600 tys. €,Rumunia,Poli. Timisoara,Bez odstępnego,Kupno,Spartak Vladikavkaz,2012/2013
2456,Deividas SemberasD. Semberas,33,Litwa,Defensywny pomocnik,DPM,500 tys. €,Rosja,CSKA Moskwa,?,Kupno,Spartak Vladikavkaz,2012/2013
2457,Vladimir KhozinV. Khozin,22,Rosja,Środkowy obrońca,ŚOB,350 tys. €,Rosja,Torpedo Moskau,?,Kupno,Spartak Vladikavkaz,2012/2013
2458,Aleksandr PrudnikovA. Prudnikov,23,Rosja,Środkowy napastnik,ŚNP,500 tys. €,Rosja,Spartak Moskwa,?,Kupno,Spartak Vladikavkaz,2012/2013
2459,Royston DrentheR. Drenthe,25,Holandia,Lewy pomocnik,LPM,"1,50 mln €",-,Bez klubu,-,Kupno,Spartak Vladikavkaz,2012/2013
2460,Marat BikmaevM. Bikmaev,26,Uzbekistan,Środkowy napastnik,ŚNP,600 tys. €,Kazachstan,Aktöbe,500 tys. €,Sprzedaż,Spartak Vladikavkaz,2012/2013
2461,Dmitri GolubovD. Golubov,27,Rosja,Środkowy napastnik,ŚNP,500 tys. €,Rosja,Ufa,300 tys. €,Sprzedaż,Spartak Vladikavkaz,2012/2013
2462,Dmitri GrachevD. Grachev,29,Rosja,Środkowy obrońca,ŚOB,750 tys. €,Rosja,Ufa,Bez odstępnego,Sprzedaż,Spartak Vladikavkaz,2012/2013
2463,Aleksandr GagloevA. Gagloev,21,Rosja,Lewy pomocnik,LPM,50 tys. €,Rosja,Biolog,Bez odstępnego,Sprzedaż,Spartak Vladikavkaz,2012/2013
2464,Kazbek GeterievK. Geteriev,27,Kazachstan,Defensywny pomocnik,DPM,300 tys. €,Kazachstan,Kairat Almaty,Bez odstępnego,Sprzedaż,Spartak Vladikavkaz,2012/2013
2465,Sanzhar TursunovS. Tursunov,26,Uzbekistan,Prawy napastnik,PNP,900 tys. €,Uzbekistan,Loko Tashkent,Bez odstępnego,Sprzedaż,Spartak Vladikavkaz,2012/2013
2466,CardosoCardoso,28,Brazylia,Środkowy obrońca,ŚOB,600 tys. €,Brazylia,EC Vitória,Bez odstępnego,Sprzedaż,Spartak Vladikavkaz,2012/2013
2467,Aslan MashukovA. Mashukov,27,Rosja,Defensywny pomocnik,DPM,300 tys. €,Rosja,Volgar,?,Sprzedaż,Spartak Vladikavkaz,2012/2013
2468,Shota GrigalashviliS. Grigalashvili,26,Gruzja,Ofensywny pomocnik,OPM,600 tys. €,Rosja,SKA-Energia,?,Sprzedaż,Spartak Vladikavkaz,2012/2013
2469,Simeon BulgaruS. Bulgaru,27,Mołdawia,Środkowy obrońca,ŚOB,400 tys. €,Rosja,Wołga NN,?,Sprzedaż,Spartak Vladikavkaz,2012/2013
2470,Dzhambulad BazaevD. Bazaev,32,Rosja,Prawy napastnik,PNP,-,-,Koniec kariery,-,Sprzedaż,Spartak Vladikavkaz,2012/2013
2471,Ibrahim GnanouI. Gnanou,25,Burkina Faso,Lewy obrońca,LOB,400 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Vladikavkaz,2012/2013
2472,Ioan MeraIoan Mera,26,Rumunia,Środkowy obrońca,ŚOB,400 tys. €,-,Bez klubu,-,Sprzedaż,Spartak Vladikavkaz,2012/2013
2473,Domenico CriscitoD. Criscito,24,Włochy,Lewy obrońca,LOB,"12,50 mln €",Włochy,FC Genoa,"15,00 mln €",Kupno,Zenit Petersburg,2011/2012
2474,Sergey KornilenkoS. Kornilenko,28,Białoruś,Środkowy napastnik,ŚNP,"2,00 mln €",Rosja,KS Samara,700 tys. €,Sprzedaż,Zenit Petersburg,2011/2012
2475,Aleksey IonovA. Ionov,22,Rosja,Prawy napastnik,PNP,500 tys. €,Rosja,Kubań Krasnodar,200 tys. €,Sprzedaż,Zenit Petersburg,2011/2012
2476,Sébastien PuygrenierS. Puygrenier,29,Francja,Środkowy obrońca,ŚOB,"1,00 mln €",Francja,AS Nancy,Bez odstępnego,Sprzedaż,Zenit Petersburg,2011/2012
2477,Fernando MeiraF. Meira,33,Portugalia,Środkowy obrońca,ŚOB,"2,00 mln €",Hiszpania,Real Zaragoza,Bez odstępnego,Sprzedaż,Zenit Petersburg,2011/2012
2478,Roman PavlyuchenkoR. Pavlyuchenko,30,Rosja,Środkowy napastnik,ŚNP,"8,50 mln €",Anglia,Tottenham,"9,00 mln €",Kupno,Lokomotiw Moskwa,2011/2012
2479,Felipe CaicedoF. Caicedo,22,Ekwador,Środkowy napastnik,ŚNP,"5,00 mln €",Hiszpania,Levante UD,"7,50 mln €",Kupno,Lokomotiw Moskwa,2011/2012
2480,Manuel da CostaM. da Costa,25,Maroko,Środkowy obrońca,ŚOB,"3,00 mln €",Anglia,West Ham Utd.,"1,50 mln €",Kupno,Lokomotiw Moskwa,2011/2012
2481,Yan TigorevY. Tigorev,27,Białoruś,Defensywny pomocnik,DPM,800 tys. €,Rosja,Tom Tomsk,Bez odstępnego,Kupno,Lokomotiw Moskwa,2011/2012
2482,Andrey EshchenkoA. Eshchenko,27,Rosja,Prawy obrońca,POB,"1,00 mln €",Rosja,Wołga NN,Bez odstępnego,Kupno,Lokomotiw Moskwa,2011/2012
2483,Victor ObinnaV. Obinna,24,Nigeria,Cofnięty napastnik,CNP,"4,50 mln €",Włochy,Inter,Bez odstępnego,Kupno,Lokomotiw Moskwa,2011/2012
2484,Alberto ZapaterA. Zapater,26,Hiszpania,Defensywny pomocnik,DPM,"7,50 mln €",Portugalia,Sporting CP,Bez odstępnego,Kupno,Lokomotiw Moskwa,2011/2012
2485,Maksim GrigorjevM. Grigorjev,21,Rosja,Prawy napastnik,PNP,"1,00 mln €",Rosja,MITOS,?,Kupno,Lokomotiw Moskwa,2011/2012
2486,Alan GatagovA. Gatagov,20,Rosja,Lewy pomocnik,LPM,"1,20 mln €",Rosja,Dynamo Moskwa,"2,00 mln €",Sprzedaż,Lokomotiw Moskwa,2011/2012
2487,Marko BasaM. Basa,28,Czarnogóra,Środkowy obrońca,ŚOB,"3,20 mln €",Francja,LOSC Lille,"1,50 mln €",Sprzedaż,Lokomotiw Moskwa,2011/2012
2488,RodolfoRodolfo,29,Brazylia,Środkowy obrońca,ŚOB,"2,00 mln €",Brazylia,Vasco da Gama,Bez odstępnego,Sprzedaż,Lokomotiw Moskwa,2011/2012
2489,Djiby FallD. Fall,26,Senegal,Środkowy napastnik,ŚNP,"1,80 mln €",Belgia,KSC Lokeren,Bez odstępnego,Sprzedaż,Lokomotiw Moskwa,2011/2012
2490,Draman HaminuD. Haminu,25,Ghana,Lewy napastnik,LNP,900 tys. €,Francja,AC Arles,Bez odstępnego,Sprzedaż,Lokomotiw Moskwa,2011/2012
2491,CharlesCharles,26,Brazylia,Defensywny pomocnik,DPM,"1,00 mln €",-,Bez klubu,-,Sprzedaż,Lokomotiw Moskwa,2011/2012
2492,Aleksandr MarenichA. Marenich,22,Rosja,Lewy napastnik,LNP,800 tys. €,-,pauzuje,-,Sprzedaż,Lokomotiw Moskwa,2011/2012
2493,Branko IlicB. Ilic,28,Słowenia,Środkowy obrońca,ŚOB,400 tys. €,-,Bez klubu,-,Sprzedaż,Lokomotiw Moskwa,2011/2012
2494,Otar MartsvaladzeO. Martsvaladze,26,Gruzja,Cofnięty napastnik,CNP,"1,20 mln €",Rosja,Wołga NN,"2,60 mln €",Kupno,FK Krasnodar,2011/2012
2495,Oleg SamsonovO. Samsonov,23,Rosja,Prawy napastnik,PNP,"1,40 mln €",Rosja,KS Samara,"1,30 mln €",Kupno,FK Krasnodar,2011/2012
2496,Rui MiguelRui Miguel,27,Portugalia,Ofensywny pomocnik,OPM,"1,40 mln €",Portugalia,Vit. Guimarães,"1,00 mln €",Kupno,FK Krasnodar,2011/2012
2497,Igor LambarskiyI. Lambarskiy,19,Rosja,Ofensywny pomocnik,OPM,-,Mołdawia,Ac. Kiszyniów,250 tys. €,Kupno,FK Krasnodar,2011/2012
2498,Nukri RevishviliN. Revishvili,24,Gruzja,Bramkarz,BRK,"1,20 mln €",Rosja,Anży,Bez odstępnego,Kupno,FK Krasnodar,2011/2012
2499,Pavel GolyshevP. Golyshev,24,Rosja,Ofensywny pomocnik,OPM,"1,20 mln €",Rosja,Tom Tomsk,Bez odstępnego,Kupno,FK Krasnodar,2011/2012
2500,Dmitri MichkovD. Michkov,31,Rosja,Defensywny pomocnik,DPM,400 tys. €,Rosja,Shinnik,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2501,Spartak GognievS. Gogniev,30,Rosja,Środkowy napastnik,ŚNP,300 tys. €,Rosja,Ural,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2502,Ivan NovovicI. Novovic,22,Czarnogóra,Lewy obrońca,LOB,25 tys. €,Czarnogóra,Zeta Golubovac,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2503,Denys DedechkoD. Dedechko,24,Ukraina,Defensywny pomocnik,DPM,350 tys. €,Rosja,Luch Vladivostok,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2504,Ivan KnezevicI. Knezevic,25,Czarnogóra,Środkowy napastnik,ŚNP,300 tys. €,Czarnogóra,Zeta Golubovac,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2505,Mikhail KomkovM. Komkov,26,Rosja,Prawy pomocnik,PPM,300 tys. €,Rosja,Kubań Krasnodar,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2506,Rui MiguelRui Miguel,28,Portugalia,Ofensywny pomocnik,OPM,"1,20 mln €",Rumunia,Astra Ploiesti,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2507,Andrey PazinA. Pazin,25,Rosja,Środkowy pomocnik,ŚPM,400 tys. €,Rosja,Mordovia,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2508,Roman VorobjovR. Vorobjov,27,Rosja,Środkowy pomocnik,ŚPM,500 tys. €,Rosja,KS Samara,Bez odstępnego,Sprzedaż,FK Krasnodar,2011/2012
2509,Denis DorozhkinD. Dorozhkin,24,Rosja,Środkowy napastnik,ŚNP,200 tys. €,Rosja,Torpedo Moskau,?,Sprzedaż,FK Krasnodar,2011/2012
2510,Artem BeketovA. Beketov,27,Rosja,Defensywny pomocnik,DPM,50 tys. €,Rosja,Dinamo Bryansk,?,Sprzedaż,FK Krasnodar,2011/2012
2511,Ahmed MusaA. Musa,19,Nigeria,Lewy napastnik,LNP,"5,00 mln €",Holandia,VVV-Venlo,"5,00 mln €",Kupno,CSKA Moskwa,2011/2012
2512,Pontus WernbloomP. Wernbloom,25,Szwecja,Defensywny pomocnik,DPM,"3,00 mln €",Holandia,AZ Alkmaar,"3,00 mln €",Kupno,CSKA Moskwa,2011/2012
2513,Aleksandrs CaunaA. Cauna,23,Łotwa,Defensywny pomocnik,DPM,400 tys. €,Łotwa,Skonto Riga,500 tys. €,Kupno,CSKA Moskwa,2011/2012
2514,In-seong KimI. Kim,22,Korea Południowa,Lewy napastnik,LNP,-,Korea Południowa,Gangneung City,Bez odstępnego,Kupno,CSKA Moskwa,2011/2012
2515,Vágner LoveVágner Love,27,Brazylia,Środkowy napastnik,ŚNP,"12,00 mln €",Brazylia,Flamengo,"10,00 mln €",Sprzedaż,CSKA Moskwa,2011/2012
2516,Dmitri RyzhovD. Ryzhov,22,Rosja,Środkowy napastnik,ŚNP,200 tys. €,Rosja,Khimki,Bez odstępnego,Sprzedaż,CSKA Moskwa,2011/2012
2517,Evgeniy PomazanE. Pomazan,22,Rosja,Bramkarz,BRK,300 tys. €,Rosja,Anży,?,Sprzedaż,CSKA Moskwa,2011/2012
2518,Lubos KaloudaL. Kalouda,24,Czechy,Ofensywny pomocnik,OPM,300 tys. €,-,pauzuje,-,Sprzedaż,CSKA Moskwa,2011/2012
2519,Chidi OdiahC. Odiah,28,Nigeria,Prawy obrońca,POB,500 tys. €,-,Koniec kariery,-,Sprzedaż,CSKA Moskwa,2011/2012
2520,Emmanuel EmenikeE. Emenike,24,Nigeria,Środkowy napastnik,ŚNP,"6,00 mln €",Turcja,Fenerbahce,"10,00 mln €",Kupno,Spartak Moskwa,2011/2012
