,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
606,Mahir SaglikM. Saglik,34,Turcja,Środkowy napastnik,ŚNP,200 tys. €,Turcja,Sakaryaspor,Bez odstępnego,Sprzedaż,Vasas FC,2017/2018
607,Attila OsváthA. Osváth,21,Węgry,Prawy obrońca,POB,300 tys. €,Węgry,Puskás AFC,?,Sprzedaż,Vasas FC,2017/2018
608,András DebreceniA. Debreceni,28,Węgry,Środkowy obrońca,ŚOB,300 tys. €,Węgry,ETO FC Győr,?,Sprzedaż,Vasas FC,2017/2018
609,Tamás KulcsárT. Kulcsár,35,Węgry,Cofnięty napastnik,CNP,150 tys. €,-,Bez klubu,-,Sprzedaż,Vasas FC,2017/2018
610,Jan SimunekJ. Simunek,30,Czechy,Środkowy obrońca,ŚOB,250 tys. €,-,Koniec kariery,-,Sprzedaż,Vasas FC,2017/2018
611,Fernando GorriaránF. Gorriarán,22,Urugwaj,Środkowy pomocnik,ŚPM,"1,00 mln €",Urugwaj,River Plate,600 tys. €,Kupno,Ferencvárosi TC,2017/2018
612,Stefan SpirovskiS. Spirovski,27,Macedonia Północna,Defensywny pomocnik,DPM,600 tys. €,Macedonia Północna,Vardar,500 tys. €,Kupno,Ferencvárosi TC,2017/2018
613,Dejan GeorgijevicD. Georgijevic,24,Serbia,Środkowy napastnik,ŚNP,600 tys. €,Serbia,Vozdovac,200 tys. €,Kupno,Ferencvárosi TC,2017/2018
614,Lukács BőleL. Bőle,27,Węgry,Ofensywny pomocnik,OPM,800 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Kupno,Ferencvárosi TC,2017/2018
615,Rui PedroRui Pedro,28,Portugalia,Ofensywny pomocnik,OPM,"1,20 mln €",Bułgaria,CSKA Sofia,Bez odstępnego,Kupno,Ferencvárosi TC,2017/2018
616,Zsombor TakácsZ. Takács,18,Węgry,Środkowy obrońca,ŚOB,-,Węgry,Vasas U19,Bez odstępnego,Kupno,Ferencvárosi TC,2017/2018
617,Kenny OtigbaK. Otigba,24,Węgry,Środkowy obrońca,ŚOB,"1,00 mln €",Holandia,Heerenveen,?,Kupno,Ferencvárosi TC,2017/2018
618,Miha BlazicM. Blazic,24,Słowenia,Środkowy obrońca,ŚOB,450 tys. €,Słowenia,NK Domzale,?,Kupno,Ferencvárosi TC,2017/2018
619,Tamás PriskinT. Priskin,30,Węgry,Środkowy napastnik,ŚNP,550 tys. €,Słowacja,Slo. Bratislava,?,Kupno,Ferencvárosi TC,2017/2018
620,Levente JovaL. Jova,25,Węgry,Bramkarz,BRK,150 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2017/2018
621,István BognárI. Bognár,26,Węgry,Ofensywny pomocnik,OPM,300 tys. €,Węgry,Mezőkövesd,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2017/2018
622,Emir DilaverE. Dilaver,26,Austria,Środkowy obrońca,ŚOB,500 tys. €,Polska,Lech Poznań,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2017/2018
623,Attila HarisA. Haris,20,Węgry,Środkowy pomocnik,ŚPM,75 tys. €,Węgry,Balmazújváros,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2017/2018
624,Michal NalepaM. Nalepa,24,Polska,Środkowy obrońca,ŚOB,450 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2017/2018
625,Tamás CsilusT. Csilus,22,Węgry,Defensywny pomocnik,DPM,100 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2017/2018
626,Oliver HüsingO. Hüsing,24,Niemcy,Środkowy obrońca,ŚOB,250 tys. €,Niemcy,Hansa Rostock,Bez odstępnego,Sprzedaż,Ferencvárosi TC,2017/2018
627,András RadóA. Radó,23,Węgry,Cofnięty napastnik,CNP,450 tys. €,Węgry,Puskás AFC,?,Sprzedaż,Ferencvárosi TC,2017/2018
628,Vladan CukicV. Cukic,37,Serbia,Defensywny pomocnik,DPM,50 tys. €,-,Koniec kariery,-,Sprzedaż,Ferencvárosi TC,2017/2018
629,András FejesA. Fejes,29,Węgry,Lewy obrońca,LOB,300 tys. €,Węgry,Videoton FC,Bez odstępnego,Kupno,Paksi FC,2017/2018
630,Norbert KokenszkyN. Kokenszky,22,Węgry,Środkowy napastnik,ŚNP,-,Węgry,Rákosmente,Bez odstępnego,Kupno,Paksi FC,2017/2018
631,Márk NikháziM. Nikházi,28,Węgry,Ofensywny pomocnik,OPM,250 tys. €,Węgry,MTK Budapest,Bez odstępnego,Kupno,Paksi FC,2017/2018
632,István VerpeczI. Verpecz,30,Węgry,Bramkarz,BRK,200 tys. €,Węgry,Debrecen,Bez odstępnego,Kupno,Paksi FC,2017/2018
633,Ádám SimonÁ. Simon,27,Węgry,Defensywny pomocnik,DPM,275 tys. €,Węgry,Haladás,Bez odstępnego,Kupno,Paksi FC,2017/2018
634,Bence DaruB. Daru,23,Węgry,Środkowy napastnik,ŚNP,200 tys. €,Węgry,Zalaegerszeg,?,Kupno,Paksi FC,2017/2018
635,András SimonA. Simon,27,Węgry,Środkowy napastnik,ŚNP,150 tys. €,Węgry,Gyirmót FC,?,Kupno,Paksi FC,2017/2018
636,Ádám HajdúÁ. Hajdú,24,Węgry,Defensywny pomocnik,DPM,200 tys. €,Węgry,Honvéd,?,Kupno,Paksi FC,2017/2018
637,Zsolt LaczkóZ. Laczkó,31,Węgry,Lewy obrońca,LOB,300 tys. €,Węgry,Vasas FC,Bez odstępnego,Sprzedaż,Paksi FC,2017/2018
638,Zsolt BalázsZ. Balázs,28,Węgry,Środkowy napastnik,ŚNP,200 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Sprzedaż,Paksi FC,2017/2018
639,Dávid KelemenD. Kelemen,25,Węgry,Środkowy obrońca,ŚOB,125 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Paksi FC,2017/2018
640,Gábor KovácsG. Kovács,29,Węgry,Środkowy obrońca,ŚOB,200 tys. €,Węgry,Csákvár,Bez odstępnego,Sprzedaż,Paksi FC,2017/2018
641,György SzékelyG. Székely,22,Węgry,Bramkarz,BRK,125 tys. €,-,Bez klubu,-,Sprzedaż,Paksi FC,2017/2018
642,Ádám SimonÁ. Simon,27,Węgry,Defensywny pomocnik,DPM,300 tys. €,Węgry,Videoton FC,Bez odstępnego,Kupno,Szombathelyi Haladás,2017/2018
643,Miroslav GrumicM. Grumic,33,Serbia,Ofensywny pomocnik,OPM,100 tys. €,Węgry,Kozármisleny,Bez odstępnego,Kupno,Szombathelyi Haladás,2017/2018
644,Dávid TóthD. Tóth,19,Węgry,Prawy obrońca,POB,50 tys. €,Węgry,Soproni VSE,Bez odstępnego,Kupno,Szombathelyi Haladás,2017/2018
645,Benjámin TóthB. Tóth,22,Węgry,Ofensywny pomocnik,OPM,-,Austria,A. Salzburg,Bez odstępnego,Kupno,Szombathelyi Haladás,2017/2018
646,Patrik PinteP. Pinte,20,Słowacja,Środkowy napastnik,ŚNP,125 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,Szombathelyi Haladás,2017/2018
647,Milán NémethM. Németh,29,Węgry,Środkowy obrońca,ŚOB,125 tys. €,Węgry,Soproni VSE,Bez odstępnego,Kupno,Szombathelyi Haladás,2017/2018
648,Karol MészárosK. Mészáros,24,Słowacja,Prawy napastnik,PNP,200 tys. €,Węgry,Debrecen,?,Kupno,Szombathelyi Haladás,2017/2018
649,Michael RabusicM. Rabusic,28,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,FC Vysočina,?,Kupno,Szombathelyi Haladás,2017/2018
650,Kristian KolcakK. Kolcak,28,Słowacja,Środkowy obrońca,ŚOB,350 tys. €,Kazachstan,Aktöbe,?,Kupno,Szombathelyi Haladás,2017/2018
651,Gábor JánváriG. Jánvári,27,Węgry,Lewy obrońca,LOB,100 tys. €,Węgry,Kisvárda,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
652,Sándor HidvégiS. Hidvégi,34,Węgry,Lewy obrońca,LOB,100 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
653,Gergely GyürkiG. Gyürki,23,Węgry,Ofensywny pomocnik,OPM,75 tys. €,Węgry,Soproni VSE,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
654,Patrik NagyP. Nagy,26,Węgry,Środkowy pomocnik,ŚPM,150 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
655,Zoltán FehérZ. Fehér,36,Węgry,Środkowy obrońca,ŚOB,100 tys. €,Węgry,Soproni VSE,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
656,Milán TörökM. Török,21,Węgry,Ofensywny pomocnik,OPM,50 tys. €,Węgry,Hévíz SK,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
657,Zsolt GajdosZ. Gajdos,24,Węgry,Środkowy napastnik,ŚNP,200 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
658,Sjoerd OvergoorS. Overgoor,28,Holandia,Środkowy pomocnik,ŚPM,450 tys. €,Holandia,Go Ahead Eagles,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
659,Ádám SimonÁ. Simon,27,Węgry,Defensywny pomocnik,DPM,275 tys. €,Węgry,Paksi FC,Bez odstępnego,Sprzedaż,Szombathelyi Haladás,2017/2018
660,Szilárd DevecseriS. Devecseri,27,Węgry,Środkowy obrońca,ŚOB,175 tys. €,Węgry,Zalaegerszeg,?,Sprzedaż,Szombathelyi Haladás,2017/2018
661,Bence IszlaiB. Iszlai,27,Węgry,Defensywny pomocnik,DPM,400 tys. €,-,Bez klubu,-,Sprzedaż,Szombathelyi Haladás,2017/2018
662,Leandro MartínezL. Martínez,28,Włochy,Lewy napastnik,LNP,150 tys. €,-,Bez klubu,-,Sprzedaż,Szombathelyi Haladás,2017/2018
663,Benjámin TóthB. Tóth,22,Węgry,Ofensywny pomocnik,OPM,75 tys. €,-,Bez klubu,-,Sprzedaż,Szombathelyi Haladás,2017/2018
664,Dániel NagyD. Nagy,26,Węgry,Ofensywny pomocnik,OPM,200 tys. €,Niemcy,Würzb. Kickers,Bez odstępnego,Kupno,Újpest FC,2017/2018
665,Remzifaik SelmaniR. Selmani,20,Macedonia Północna,Lewy napastnik,LNP,150 tys. €,Macedonia Północna,Renova,Bez odstępnego,Kupno,Újpest FC,2017/2018
666,Dzenan BurekovicD. Burekovic,22,Bośnia i Hercegowina,Lewy obrońca,LOB,300 tys. €,Serbia,Vojvodina,Bez odstępnego,Kupno,Újpest FC,2017/2018
667,Soma NovothnyS. Novothny,23,Węgry,Środkowy napastnik,ŚNP,300 tys. €,Belgia,VV St. Truiden,Bez odstępnego,Kupno,Újpest FC,2017/2018
668,Róbert LitauszkiR. Litauszki,27,Węgry,Środkowy obrońca,ŚOB,400 tys. €,Polska,Cracovia,Bez odstępnego,Kupno,Újpest FC,2017/2018
669,Alassane DialloA. Diallo,22,Mali,Środkowy pomocnik,ŚPM,400 tys. €,Belgia,Standard Liège,Bez odstępnego,Kupno,Újpest FC,2017/2018
670,Donát ZsótérD. Zsótér,21,Węgry,Ofensywny pomocnik,OPM,175 tys. €,Belgia,VV St. Truiden,Bez odstępnego,Kupno,Újpest FC,2017/2018
671,Krisztián SimonK. Simon,26,Węgry,Prawy napastnik,PNP,150 tys. €,Niemcy,1860 München,Bez odstępnego,Kupno,Újpest FC,2017/2018
672,Patrik TischlerP. Tischler,25,Węgry,Środkowy napastnik,ŚNP,300 tys. €,Węgry,Puskás AFC,Bez odstępnego,Kupno,Újpest FC,2017/2018
673,Branko PauljevicB. Pauljevic,28,Serbia,Prawy obrońca,POB,200 tys. €,Węgry,Puskás AFC,Bez odstępnego,Kupno,Újpest FC,2017/2018
674,Vincent OnovoV. Onovo,22,Nigeria,Środkowy pomocnik,ŚPM,250 tys. €,Finlandia,HJK Helsinki,Bez odstępnego,Kupno,Újpest FC,2017/2018
675,Mijusko BojovicM. Bojovic,28,Czarnogóra,Środkowy obrońca,ŚOB,250 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Kupno,Újpest FC,2017/2018
676,Filip PajovicF. Pajovic,23,Serbia,Bramkarz,BRK,200 tys. €,Serbia,Cukaricki,?,Kupno,Újpest FC,2017/2018
677,Bence Gundel-TakácsB. Gundel-Takács,19,Węgry,Bramkarz,BRK,50 tys. €,Węgry,Puskás AFC,?,Kupno,Újpest FC,2017/2018
678,Obinna NwobodoO. Nwobodo,20,Nigeria,Środkowy pomocnik,ŚPM,-,Nigeria,Enugu Rangers,?,Kupno,Újpest FC,2017/2018
679,Enis BardhiE. Bardhi,22,Macedonia Północna,Środkowy pomocnik,ŚPM,700 tys. €,Hiszpania,Levante UD,"1,50 mln €",Sprzedaż,Újpest FC,2017/2018
680,Zoltán KovácsZ. Kovács,33,Węgry,Bramkarz,BRK,125 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
681,Zoltán GubacsiZ. Gubacsi,21,Węgry,Prawy obrońca,POB,50 tys. €,Węgry,STC Salgótarján,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
682,Gábor NagyG. Nagy,31,Węgry,Prawy pomocnik,PPM,200 tys. €,Węgry,Zalaegerszeg,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
683,Patrik TóthP. Tóth,21,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Balassagyarmati SE,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
684,Remzifaik SelmaniR. Selmani,21,Macedonia Północna,Lewy napastnik,LNP,150 tys. €,Macedonia Północna,Shkendija,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
685,Szabolcs BalajczaS. Balajcza,37,Węgry,Bramkarz,BRK,200 tys. €,Węgry,BFC Siófok,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
686,Nemanja AndricN. Andric,30,Serbia,Lewy napastnik,LNP,300 tys. €,Węgry,Balmazújváros,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
687,Mihailo PerovicM. Perovic,20,Czarnogóra,Środkowy napastnik,ŚNP,150 tys. €,Serbia,Vozdovac,Bez odstępnego,Sprzedaż,Újpest FC,2017/2018
688,Balázs BaloghB. Balogh,27,Węgry,Środkowy pomocnik,ŚPM,550 tys. €,Węgry,Puskás AFC,?,Sprzedaż,Újpest FC,2017/2018
689,Kylian HazardK. Hazard,22,Belgia,Lewy napastnik,LNP,150 tys. €,Anglia,Chelsea U23,?,Sprzedaż,Újpest FC,2017/2018
690,Jonathan HerisJ. Heris,26,Belgia,Środkowy obrońca,ŚOB,450 tys. €,Węgry,Puskás AFC,?,Sprzedaż,Újpest FC,2017/2018
691,János LázokJ. Lázok,32,Węgry,Środkowy napastnik,ŚNP,150 tys. €,-,Bez klubu,-,Sprzedaż,Újpest FC,2017/2018
692,Tomas KosickyT. Kosicky,31,Słowacja,Bramkarz,BRK,350 tys. €,Izrael,Hapoel Raanana,Bez odstępnego,Kupno,Debreceni VSC,2017/2018
693,Jan NovotaJ. Novota,33,Słowacja,Bramkarz,BRK,350 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Kupno,Debreceni VSC,2017/2018
694,Oleksandr NadO. Nad,31,Ukraina,Bramkarz,BRK,150 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Kupno,Debreceni VSC,2017/2018
695,Haris TabakovicH. Tabakovic,23,Szwajcaria,Środkowy napastnik,ŚNP,250 tys. €,Szwajcaria,Grasshoppers,Bez odstępnego,Kupno,Debreceni VSC,2017/2018
696,Tibor TiszaT. Tisza,32,Węgry,Środkowy napastnik,ŚNP,300 tys. €,Węgry,Nyíregyháza,Bez odstępnego,Kupno,Debreceni VSC,2017/2018
697,Balázs BényeiB. Bényei,27,Węgry,Prawy obrońca,POB,150 tys. €,Węgry,Békéscsaba,Bez odstępnego,Kupno,Debreceni VSC,2017/2018
698,Dávid HolmanD. Holman,24,Węgry,Ofensywny pomocnik,OPM,500 tys. €,Słowacja,Slo. Bratislava,700 tys. €,Sprzedaż,Debreceni VSC,2017/2018
699,Zoltán NagyZ. Nagy,31,Węgry,Prawy obrońca,POB,150 tys. €,Węgry,Debreceni EAC,Bez odstępnego,Sprzedaż,Debreceni VSC,2017/2018
700,Ognjen DjelmicO. Djelmic,29,Bośnia i Hercegowina,Prawy pomocnik,PPM,300 tys. €,Serbia,Vojvodina,Bez odstępnego,Sprzedaż,Debreceni VSC,2017/2018
701,Ivan KelavaI. Kelava,29,Chorwacja,Bramkarz,BRK,300 tys. €,Rumunia,CSM Poli Iași,Bez odstępnego,Sprzedaż,Debreceni VSC,2017/2018
702,Haris HandzicH. Handzic,27,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,350 tys. €,Bośnia i Hercegowina,Zrinjski Mostar,Bez odstępnego,Sprzedaż,Debreceni VSC,2017/2018
703,Péter SzilvásiP. Szilvási,23,Węgry,Środkowy obrońca,ŚOB,75 tys. €,Węgry,Gyirmót FC,Bez odstępnego,Sprzedaż,Debreceni VSC,2017/2018
704,István VerpeczI. Verpecz,30,Węgry,Bramkarz,BRK,200 tys. €,Węgry,Paksi FC,Bez odstępnego,Sprzedaż,Debreceni VSC,2017/2018
705,Péter BerdóP. Berdó,24,Węgry,Środkowy pomocnik,ŚPM,50 tys. €,Węgry,Szolnok,Bez odstępnego,Sprzedaż,Debreceni VSC,2017/2018
706,Karol MészárosK. Mészáros,24,Słowacja,Prawy napastnik,PNP,200 tys. €,Węgry,Haladás,?,Sprzedaż,Debreceni VSC,2017/2018
707,Frank FeltscherF. Feltscher,29,Wenezuela,Prawy napastnik,PNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Debreceni VSC,2017/2018
708,Dusan BrkovicD. Brkovic,28,Serbia,Środkowy obrońca,ŚOB,400 tys. €,-,Bez klubu,-,Sprzedaż,Debreceni VSC,2017/2018
709,Jan NovotaJ. Novota,34,Słowacja,Bramkarz,BRK,300 tys. €,-,Koniec kariery,-,Sprzedaż,Debreceni VSC,2017/2018
710,Dániel VölgyiD. Völgyi,30,Węgry,Lewy obrońca,LOB,150 tys. €,-,Bez klubu,-,Sprzedaż,Debreceni VSC,2017/2018
711,ChukaChuka,27,Nigeria,Środkowy napastnik,ŚNP,300 tys. €,-,Bez klubu,-,Sprzedaż,Debreceni VSC,2017/2018
712,Csanád NovákC. Novák,22,Węgry,Środkowy napastnik,ŚNP,150 tys. €,Węgry,Vasas FC,130 tys. €,Kupno,Mezőkövesd Zsóry FC,2017/2018
713,Martin KrnacM. Krnac,32,Słowacja,Bramkarz,BRK,150 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
714,István BognárI. Bognár,26,Węgry,Ofensywny pomocnik,OPM,300 tys. €,Węgry,Ferencváros,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
715,Frano MlinarF. Mlinar,25,Chorwacja,Środkowy pomocnik,ŚPM,400 tys. €,Szwajcaria,FC Wil 1900,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
716,Dániel VadnaiD. Vadnai,28,Węgry,Lewy obrońca,LOB,300 tys. €,Węgry,MTK Budapest,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
717,Attila SzalaiA. Szalai,19,Węgry,Środkowy obrońca,ŚOB,-,Austria,Rapid Wien II,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
718,Bálint OláhB. Oláh,23,Węgry,Defensywny pomocnik,DPM,150 tys. €,Węgry,Diósgyőr,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
719,Márk MuraiM. Murai,21,Węgry,Ofensywny pomocnik,OPM,25 tys. €,Niemcy,TSG Sprockhövel,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
720,Pál TarczyP. Tarczy,32,Węgry,Bramkarz,BRK,75 tys. €,Węgry,Mosonmagyaróvár,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
721,Máté KöbölM. Köböl,25,Słowacja,Defensywny pomocnik,DPM,-,Węgry,STC Salgótarján,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
722,Tamás HorváthT. Horváth,30,Węgry,Bramkarz,BRK,150 tys. €,Węgry,Videoton FC,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
723,Stefan DrazicS. Drazic,25,Serbia,Środkowy napastnik,ŚNP,400 tys. €,Belgia,KV Mechelen,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
724,Tomas MajtanT. Majtan,30,Słowacja,Środkowy napastnik,ŚNP,150 tys. €,Włochy,Racing Roma,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
725,Jakub BrasenJ. Brasen,28,Słowacja,Lewy obrońca,LOB,300 tys. €,Słowacja,Dunajska Streda,Bez odstępnego,Kupno,Mezőkövesd Zsóry FC,2017/2018
726,Tamás CseriT. Cseri,29,Węgry,Lewy napastnik,LNP,150 tys. €,Węgry,Kisvárda,?,Kupno,Mezőkövesd Zsóry FC,2017/2018
727,Matija KatanecM. Katanec,27,Chorwacja,Środkowy obrońca,ŚOB,450 tys. €,Bośnia i Hercegowina,Zrinjski Mostar,?,Kupno,Mezőkövesd Zsóry FC,2017/2018
728,Róbert PillárR. Pillár,26,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Słowacja,FK Senica,?,Kupno,Mezőkövesd Zsóry FC,2017/2018
729,Márk KosztaM. Koszta,20,Węgry,Środkowy napastnik,ŚNP,300 tys. €,Węgry,Honvéd,?,Kupno,Mezőkövesd Zsóry FC,2017/2018
730,Paul KeitaP. Keita,25,Senegal,Defensywny pomocnik,DPM,400 tys. €,-,Bez klubu,-,Kupno,Mezőkövesd Zsóry FC,2017/2018
731,Fabrice OnanaF. Onana,23,Kamerun,Środkowy pomocnik,ŚPM,125 tys. €,-,Bez klubu,-,Kupno,Mezőkövesd Zsóry FC,2017/2018
732,Bence IszlaiB. Iszlai,27,Węgry,Defensywny pomocnik,DPM,400 tys. €,-,Bez klubu,-,Kupno,Mezőkövesd Zsóry FC,2017/2018
733,Pál LázárP. Lázár,29,Węgry,Prawy obrońca,POB,250 tys. €,-,pauzuje,-,Kupno,Mezőkövesd Zsóry FC,2017/2018
734,Jakub BrasenJ. Brasen,28,Słowacja,Lewy obrońca,LOB,250 tys. €,Słowacja,FK Senica,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
735,Alex EngelA. Engel,24,Węgry,Lewy obrońca,LOB,-,Węgry,Kazincbarcika,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
736,Tomas TujvelT. Tujvel,34,Węgry,Bramkarz,BRK,175 tys. €,Węgry,Videoton FC,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
737,Marko DinjarM. Dinjar,31,Chorwacja,Lewy obrońca,LOB,150 tys. €,Węgry,Szeged,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
738,Mihailo MilutinovicM. Milutinovic,22,Serbia,Prawy obrońca,POB,50 tys. €,Serbia,FK Zemun,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
739,Ulysse DialloU. Diallo,24,Mali,Środkowy napastnik,ŚNP,250 tys. €,Węgry,Puskás AFC,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
740,Dávid HegedűsD. Hegedűs,32,Węgry,Defensywny pomocnik,DPM,125 tys. €,Węgry,Kazincbarcika,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
741,Lazar VeselinovicL. Veselinovic,31,Serbia,Środkowy napastnik,ŚNP,300 tys. €,Serbia,Rad Belgrad,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
742,Tarmo KinkT. Kink,31,Estonia,Lewy napastnik,LNP,300 tys. €,Estonia,FCI Levadia,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
743,Tomas MajtanT. Majtan,30,Słowacja,Środkowy napastnik,ŚNP,150 tys. €,Słowacja,MFK Skalica,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
744,Roland FröhlichR. Fröhlich,29,Węgry,Środkowy napastnik,ŚNP,100 tys. €,Węgry,Soroksár,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
745,Márk OroszM. Orosz,27,Węgry,Lewy napastnik,LNP,100 tys. €,Węgry,Soroksár,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
746,Tamás EgerszegiT. Egerszegi,25,Węgry,Środkowy pomocnik,ŚPM,225 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
747,Ferenc RáczF. Rácz,26,Węgry,Prawy napastnik,PNP,75 tys. €,Węgry,Balmazújváros,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
748,Martin KrnacM. Krnac,32,Słowacja,Bramkarz,BRK,150 tys. €,Czechy,MFK Karvina,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
749,Gergő VasasG. Vasas,24,Węgry,Bramkarz,BRK,-,Węgry,Nyirbátor,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
750,Marek StrestikM. Strestik,31,Czechy,Ofensywny pomocnik,OPM,350 tys. €,Węgry,Kisvárda,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
751,Márton CzucziM. Czuczi,25,Węgry,Bramkarz,BRK,75 tys. €,Węgry,Pénzügyőr,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
752,Máté KöbölM. Köböl,25,Słowacja,Defensywny pomocnik,DPM,75 tys. €,Węgry,VLS Veszprém,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
753,Aleksandar DamcevskiA. Damcevski,24,Macedonia Północna,Środkowy obrońca,ŚOB,350 tys. €,Cypr,Ermis Aradippou,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
754,Béla BaloghB. Balogh,32,Węgry,Środkowy obrońca,ŚOB,225 tys. €,Węgry,MTK Budapest,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
755,Norbert HefflerN. Heffler,27,Węgry,Lewy pomocnik,LPM,150 tys. €,Węgry,Kisvárda,Bez odstępnego,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
756,Gábor MolnárG. Molnár,23,Węgry,Prawy napastnik,PNP,400 tys. €,Węgry,Puskás AFC,?,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
757,Paul KeitaP. Keita,25,Senegal,Defensywny pomocnik,DPM,300 tys. €,-,Bez klubu,-,Sprzedaż,Mezőkövesd Zsóry FC,2017/2018
758,Florent HasaniF. Hasani,20,Kosowo,Ofensywny pomocnik,OPM,-,Kosowo,KF Trepca 89,50 tys. €,Kupno,Diósgyőri VTK,2017/2018
759,Sergiy ShestakovS. Shestakov,27,Ukraina,Prawy pomocnik,PPM,600 tys. €,Ukraina,Olimpik Donieck,Bez odstępnego,Kupno,Diósgyőri VTK,2017/2018
