,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
157,Lukas KatnikL. Katnik,30,Austria,Środkowy napastnik,ŚNP,175 tys. €,Austria,A. Lustenau,Bez odstępnego,Sprzedaż,WSG Tirol,2019/2020
158,David StoppacherD. Stoppacher,22,Austria,Ofensywny pomocnik,OPM,50 tys. €,Rumunia,D. Calarasi,Bez odstępnego,Sprzedaż,WSG Tirol,2019/2020
159,Florian MaderF. Mader,37,Austria,Środkowy pomocnik,ŚPM,200 tys. €,-,Koniec kariery,-,Sprzedaż,WSG Tirol,2019/2020
160,Sinan KurtS. Kurt,22,Niemcy,Lewy napastnik,LNP,200 tys. €,-,Bez klubu,-,Sprzedaż,WSG Tirol,2019/2020
161,Michael SchimpelsbergerM. Schimpelsberger,28,Austria,Prawy obrońca,POB,300 tys. €,Austria,FC Wacker,Bez odstępnego,Kupno,SKN St. Pölten,2019/2020
162,Kofi SchulzK. Schulz,30,Niemcy,Lewy obrońca,LOB,150 tys. €,Austria,SKU Amstetten,?,Kupno,SKN St. Pölten,2019/2020
163,Marcel TanzmayrM. Tanzmayr,18,Austria,Napastnik,Napastnik,-,Austria,St. Pölten U18,?,Kupno,SKN St. Pölten,2019/2020
164,Valentin LamprechtV. Lamprecht,18,Austria,Ofensywny pomocnik,OPM,-,Austria,Spratzern,?,Kupno,SKN St. Pölten,2019/2020
165,AlanAlan,22,Brazylia,Ofensywny pomocnik,OPM,300 tys. €,-,Bez klubu,-,Kupno,SKN St. Pölten,2019/2020
166,Stefan StanglS. Stangl,28,Austria,Lewy obrońca,LOB,400 tys. €,-,Bez klubu,-,Kupno,SKN St. Pölten,2019/2020
167,Nico GorzelN. Gorzel,21,Niemcy,Defensywny pomocnik,DPM,300 tys. €,-,Bez klubu,-,Kupno,SKN St. Pölten,2019/2020
168,Husein BalicH. Balic,23,Austria,Lewy napastnik,LNP,800 tys. €,Austria,LASK,300 tys. €,Sprzedaż,SKN St. Pölten,2019/2020
169,Roope RiskiR. Riski,28,Finlandia,Środkowy napastnik,ŚNP,250 tys. €,Finlandia,HJK Helsinki,Bez odstępnego,Sprzedaż,SKN St. Pölten,2019/2020
170,Roko MislovR. Mislov,31,Chorwacja,Defensywny pomocnik,DPM,400 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,SKN St. Pölten,2019/2020
171,Taxiarchis FountasT. Fountas,23,Grecja,Środkowy napastnik,ŚNP,500 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Sprzedaż,SKN St. Pölten,2019/2020
172,Manuel HaasM. Haas,23,Austria,Lewy obrońca,LOB,400 tys. €,Chorwacja,Inter Zapresic,?,Sprzedaż,SKN St. Pölten,2019/2020
173,René GartlerR. Gartler,34,Austria,Środkowy napastnik,ŚNP,250 tys. €,Austria,Juniors OÖ,?,Sprzedaż,SKN St. Pölten,2019/2020
174,Aleksandar VucenovicA. Vucenovic,22,Austria,Środkowy napastnik,ŚNP,175 tys. €,Słowacja,SKF Sered,?,Sprzedaż,SKN St. Pölten,2019/2020
175,Eldis BajramiE. Bajrami,26,Austria,Prawy pomocnik,PPM,300 tys. €,-,Bez klubu,-,Sprzedaż,SKN St. Pölten,2019/2020
176,Florian JamnigF. Jamnig,28,Austria,Prawy pomocnik,PPM,400 tys. €,Austria,LASK,200 tys. €,Kupno,SC Rheindorf Altach,2019/2020
177,Alain WissA. Wiss,29,Szwajcaria,Defensywny pomocnik,DPM,150 tys. €,Szwajcaria,FC St. Gallen,Bez odstępnego,Kupno,SC Rheindorf Altach,2019/2020
178,Philipp SchmiedlP. Schmiedl,22,Austria,Środkowy obrońca,ŚOB,200 tys. €,Austria,Juniors OÖ,Bez odstępnego,Kupno,SC Rheindorf Altach,2019/2020
179,Aljaz CasarA. Casar,18,Słowenia,Środkowy pomocnik,ŚPM,-,Słowenia,ND Mura 05 U19,Bez odstępnego,Kupno,SC Rheindorf Altach,2019/2020
180,Matthias MaakM. Maak,27,Austria,Środkowy obrońca,ŚOB,350 tys. €,Austria,FC Wacker,Bez odstępnego,Kupno,SC Rheindorf Altach,2019/2020
181,Bernd GschweidlB. Gschweidl,23,Austria,Środkowy napastnik,ŚNP,300 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Kupno,SC Rheindorf Altach,2019/2020
182,Matthias PuschlM. Puschl,23,Austria,Prawy pomocnik,PPM,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,SC Rheindorf Altach,2019/2020
183,AndersonAnderson,21,Brazylia,Prawy obrońca,POB,250 tys. €,Brazylia,GO Audax,?,Kupno,SC Rheindorf Altach,2019/2020
184,Ogulcan BekarO. Bekar,19,Austria,Środkowy napastnik,ŚNP,150 tys. €,Austria,FC Liefering,?,Kupno,SC Rheindorf Altach,2019/2020
185,Daniel NussbaumerD. Nussbaumer,19,Austria,Ofensywny pomocnik,OPM,100 tys. €,Niemcy,Stuttgart II,?,Kupno,SC Rheindorf Altach,2019/2020
186,Manuel ThurnwaldM. Thurnwald,21,Austria,Prawy obrońca,POB,400 tys. €,Austria,Rapid Wiedeń,?,Kupno,SC Rheindorf Altach,2019/2020
187,Berkay DabanliB. Dabanli,29,Niemcy,Środkowy obrońca,ŚOB,25 tys. €,Turcja,Eskisehirspor,?,Kupno,SC Rheindorf Altach,2019/2020
188,Leo MätzlerL. Mätzler,17,Austria,Środkowy obrońca,ŚOB,-,Austria,Vorarlberg U18,?,Kupno,SC Rheindorf Altach,2019/2020
189,Jakob OdehnalJ. Odehnal,17,Austria,Bramkarz,BRK,-,Austria,Austria XIII,?,Kupno,SC Rheindorf Altach,2019/2020
190,Frantz PangopF. Pangop,26,Kamerun,Środkowy napastnik,ŚNP,75 tys. €,-,Bez klubu,-,Kupno,SC Rheindorf Altach,2019/2020
191,Sidney SamS. Sam,31,Niemcy,Prawy napastnik,PNP,450 tys. €,-,Bez klubu,-,Kupno,SC Rheindorf Altach,2019/2020
192,Matthias PuschlM. Puschl,23,Austria,Prawy pomocnik,PPM,200 tys. €,Austria,SV Lafnitz,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
193,Benedikt ZechB. Zech,28,Austria,Środkowy obrońca,ŚOB,750 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
194,Sherko GubariS. Gubari,23,Irak,Środkowy napastnik,ŚNP,250 tys. €,Irak,Al-Shorta SC,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
195,Andreas LukseA. Lukse,31,Austria,Bramkarz,BRK,400 tys. €,Niemcy,Nürnberg,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
196,Brian MwilaB. Mwila,25,Zambia,Środkowy napastnik,ŚNP,100 tys. €,Luksemburg,F91 Dudelange,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
197,Andreas LienhartA. Lienhart,33,Austria,Prawy obrońca,POB,250 tys. €,Austria,TSV Hartberg,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
198,Simon PiesingerS. Piesinger,27,Austria,Defensywny pomocnik,DPM,450 tys. €,Dania,Randers FC,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
199,Kristijan DobrasK. Dobras,26,Austria,Ofensywny pomocnik,OPM,600 tys. €,Australia,Melbourne,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
200,Bernd GschweidlB. Gschweidl,24,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,SV Ried,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
201,Adrian GrbicA. Grbic,22,Austria,Środkowy napastnik,ŚNP,600 tys. €,Francja,Clermont Foot,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
202,Valentino MüllerV. Müller,20,Austria,Defensywny pomocnik,DPM,500 tys. €,Austria,LASK,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
203,Stefan NutzS. Nutz,27,Austria,Ofensywny pomocnik,OPM,600 tys. €,Austria,SV Ried,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
204,Volkan AkyildizV. Akyildiz,24,Turcja,Środkowy napastnik,ŚNP,100 tys. €,Turcja,Nazilli Bld.,Bez odstępnego,Sprzedaż,SC Rheindorf Altach,2019/2020
205,Michael CheukouaM. Cheukoua,22,Kamerun,Prawy napastnik,PNP,200 tys. €,Austria,SV Horn,?,Sprzedaż,SC Rheindorf Altach,2019/2020
206,Joshua GattJ. Gatt,27,Stany Zjednaczone,Prawy napastnik,PNP,350 tys. €,-,Bez klubu,-,Sprzedaż,SC Rheindorf Altach,2019/2020
207,Thomas EbnerT. Ebner,26,Austria,Defensywny pomocnik,DPM,700 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,FK Austria Wiedeń,2018/2019
208,Maximilian SaxM. Sax,25,Austria,Prawy napastnik,PNP,700 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,FK Austria Wiedeń,2018/2019
209,James JeggoJ. Jeggo,26,Australia,Defensywny pomocnik,DPM,"1,00 mln €",Austria,Sturm Graz,Bez odstępnego,Kupno,FK Austria Wiedeń,2018/2019
210,Christian SchoissengeyrC. Schoissengeyr,23,Austria,Środkowy obrońca,ŚOB,400 tys. €,Austria,Sturm Graz,Bez odstępnego,Kupno,FK Austria Wiedeń,2018/2019
211,Alon TurgemanA. Turgeman,27,Izrael,Środkowy napastnik,ŚNP,500 tys. €,Izrael,Maccabi Haifa,Bez odstępnego,Kupno,FK Austria Wiedeń,2018/2019
212,Bright EdomwonyiB. Edomwonyi,23,Nigeria,Środkowy napastnik,ŚNP,"1,50 mln €",Turcja,C. Rizespor,?,Kupno,FK Austria Wiedeń,2018/2019
213,Sterling YatékéS. Yatéké,19,Republika Środkowoafrykańska,Środkowy napastnik,ŚNP,100 tys. €,Finlandia,TPS,?,Kupno,FK Austria Wiedeń,2018/2019
214,Ivan LucicI. Lucic,23,Austria,Bramkarz,BRK,250 tys. €,-,Bez klubu,-,Kupno,FK Austria Wiedeń,2018/2019
215,Lucas VenutoL. Venuto,24,Brazylia,Prawy napastnik,PNP,"1,00 mln €",Stany Zjednaczone,Vancouver,400 tys. €,Sprzedaż,FK Austria Wiedeń,2018/2019
216,Patrizio StronatiP. Stronati,23,Czechy,Środkowy obrońca,ŚOB,400 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2018/2019
217,Raphael HolzhauserR. Holzhauser,25,Austria,Środkowy pomocnik,ŚPM,"3,00 mln €",Szwajcaria,Grasshoppers,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2018/2019
218,David de PaulaD. de Paula,34,Hiszpania,Środkowy pomocnik,ŚPM,250 tys. €,Hiszpania,Barakaldo CF,Bez odstępnego,Sprzedaż,FK Austria Wiedeń,2018/2019
219,Robert AlmerR. Almer,34,Austria,Bramkarz,BRK,250 tys. €,-,Koniec kariery,-,Sprzedaż,FK Austria Wiedeń,2018/2019
220,Osman HadzikicO. Hadzikic,22,Austria,Bramkarz,BRK,700 tys. €,-,Bez klubu,-,Sprzedaż,FK Austria Wiedeń,2018/2019
221,Otar KiteishviliO. Kiteishvili,22,Gruzja,Ofensywny pomocnik,OPM,800 tys. €,Gruzja,Dinamo Tbilisi,760 tys. €,Kupno,SK Sturm Graz,2018/2019
222,Philipp HosinerP. Hosiner,29,Austria,Środkowy napastnik,ŚNP,500 tys. €,Niemcy,Union Berlin,300 tys. €,Kupno,SK Sturm Graz,2018/2019
223,Markus PinkM. Pink,27,Austria,Środkowy napastnik,ŚNP,300 tys. €,Austria,SV Mattersburg,Bez odstępnego,Kupno,SK Sturm Graz,2018/2019
224,Filipe FerreiraF. Ferreira,27,Portugalia,Lewy obrońca,LOB,700 tys. €,Portugalia,Paços Ferreira,Bez odstępnego,Kupno,SK Sturm Graz,2018/2019
225,Anastasios AvlonitisA. Avlonitis,28,Grecja,Środkowy obrońca,ŚOB,700 tys. €,Grecja,Panathinaikos,Bez odstępnego,Kupno,SK Sturm Graz,2018/2019
226,Markus LacknerM. Lackner,27,Austria,Defensywny pomocnik,DPM,700 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,SK Sturm Graz,2018/2019
227,Raphael ObermairR. Obermair,22,Niemcy,Prawy obrońca,POB,100 tys. €,Niemcy,FC Bayern II,Bez odstępnego,Kupno,SK Sturm Graz,2018/2019
228,Lukas GrozurekL. Grozurek,26,Austria,Lewy napastnik,LNP,800 tys. €,Austria,Admira Wacker,?,Kupno,SK Sturm Graz,2018/2019
229,Juan DomínguezJ. Domínguez,29,Hiszpania,Defensywny pomocnik,DPM,800 tys. €,-,Bez klubu,-,Kupno,SK Sturm Graz,2018/2019
230,Peter ZuljP. Zulj,25,Austria,Środkowy pomocnik,ŚPM,"4,00 mln €",Belgia,RSC Anderlecht,"2,50 mln €",Sprzedaż,SK Sturm Graz,2018/2019
231,Thorsten RöcherT. Röcher,27,Austria,Lewy napastnik,LNP,"1,50 mln €",Niemcy,FC Ingolstadt,"1,25 mln €",Sprzedaż,SK Sturm Graz,2018/2019
232,Deni AlarDeni Alar,28,Austria,Środkowy napastnik,ŚNP,"2,50 mln €",Austria,Rapid Wiedeń,600 tys. €,Sprzedaż,SK Sturm Graz,2018/2019
233,Christian SchulzC. Schulz,35,Niemcy,Środkowy obrońca,ŚOB,350 tys. €,Niemcy,Hannover 96 II,Bez odstępnego,Sprzedaż,SK Sturm Graz,2018/2019
234,Patrick PucheggerP. Puchegger,23,Austria,Lewy obrońca,LOB,200 tys. €,Austria,SKN St. Pölten,Bez odstępnego,Sprzedaż,SK Sturm Graz,2018/2019
235,Marvin PotzmannM. Potzmann,24,Austria,Lewy obrońca,LOB,900 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Sprzedaż,SK Sturm Graz,2018/2019
236,Christian SchoissengeyrC. Schoissengeyr,23,Austria,Środkowy obrońca,ŚOB,400 tys. €,Austria,Austria Wiedeń,Bez odstępnego,Sprzedaż,SK Sturm Graz,2018/2019
237,James JeggoJ. Jeggo,26,Australia,Defensywny pomocnik,DPM,"1,00 mln €",Austria,Austria Wiedeń,Bez odstępnego,Sprzedaż,SK Sturm Graz,2018/2019
238,Gabriele PirasG. Piras,19,Włochy,Środkowy obrońca,ŚOB,100 tys. €,Austria,SV Lafnitz,?,Sprzedaż,SK Sturm Graz,2018/2019
239,Marc Andre SchmerböckM. Schmerböck,24,Austria,Środkowy napastnik,ŚNP,500 tys. €,Austria,Wolfsberger AC,?,Sprzedaż,SK Sturm Graz,2018/2019
240,LuanLuan,22,Brazylia,Środkowy obrońca,ŚOB,350 tys. €,Austria,SKN St. Pölten,?,Sprzedaż,SK Sturm Graz,2018/2019
241,Fabian SchubertF. Schubert,24,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,TSV Hartberg,?,Sprzedaż,SK Sturm Graz,2018/2019
242,Christian GratzeiC. Gratzei,36,Austria,Bramkarz,BRK,200 tys. €,-,Koniec kariery,-,Sprzedaż,SK Sturm Graz,2018/2019
243,Philipp ZulechnerP. Zulechner,28,Austria,Środkowy napastnik,ŚNP,400 tys. €,-,Bez klubu,-,Sprzedaż,SK Sturm Graz,2018/2019
244,Martin OvenstadM. Ovenstad,24,Norwegia,Środkowy pomocnik,ŚPM,275 tys. €,-,Bez klubu,-,Sprzedaż,SK Sturm Graz,2018/2019
245,Erling HaalandE. Haaland,18,Norwegia,Środkowy napastnik,ŚNP,"5,00 mln €",Norwegia,Molde FK,"8,00 mln €",Kupno,Red Bull Salzburg,2018/2019
246,Karim AdeyemiK. Adeyemi,16,Niemcy,Środkowy napastnik,ŚNP,-,Niemcy,U'haching U19,"3,35 mln €",Kupno,Red Bull Salzburg,2018/2019
247,Jérôme OnguénéJ. Onguéné,20,Kamerun,Środkowy obrońca,ŚOB,"2,50 mln €",Niemcy,Stuttgart,"2,00 mln €",Kupno,Red Bull Salzburg,2018/2019
248,Philipp KöhnP. Köhn,20,Szwajcaria,Bramkarz,BRK,100 tys. €,Niemcy,RB Leipzig,900 tys. €,Kupno,Red Bull Salzburg,2018/2019
249,Jasper van der WerffJ. van der Werff,19,Szwajcaria,Środkowy obrońca,ŚOB,100 tys. €,Szwajcaria,FC St. Gallen,800 tys. €,Kupno,Red Bull Salzburg,2018/2019
250,Albert VallciA. Vallci,23,Austria,Środkowy obrońca,ŚOB,600 tys. €,Austria,FC Wacker,750 tys. €,Kupno,Red Bull Salzburg,2018/2019
251,Darko TodorovicD. Todorovic,21,Bośnia i Hercegowina,Prawy obrońca,POB,450 tys. €,Bośnia i Hercegowina,Sloboda Tuzla,450 tys. €,Kupno,Red Bull Salzburg,2018/2019
252,Zlatko JunuzovicZ. Junuzovic,30,Austria,Środkowy pomocnik,ŚPM,"5,00 mln €",Niemcy,Werder Bremen,Bez odstępnego,Kupno,Red Bull Salzburg,2018/2019
253,Antoine BernedeA. Bernede,19,Francja,Środkowy pomocnik,ŚPM,"3,00 mln €",Francja,Paris SG,Bez odstępnego,Kupno,Red Bull Salzburg,2018/2019
254,Kilian LudewigK. Ludewig,18,Niemcy,Prawy obrońca,POB,-,Niemcy,RB Leipzig U19,Bez odstępnego,Kupno,Red Bull Salzburg,2018/2019
255,Ousmane DiakitéO. Diakité,18,Mali,Defensywny pomocnik,DPM,-,Mali,Yeelen,?,Kupno,Red Bull Salzburg,2018/2019
256,Amadou HaidaraA. Haidara,20,Mali,Środkowy pomocnik,ŚPM,"20,00 mln €",Niemcy,RB Leipzig,"19,00 mln €",Sprzedaż,Red Bull Salzburg,2018/2019
257,Duje Caleta-CarD. Caleta-Car,21,Chorwacja,Środkowy obrońca,ŚOB,"10,00 mln €",Francja,Marseille,"19,00 mln €",Sprzedaż,Red Bull Salzburg,2018/2019
258,Valentino LazaroV. Lazaro,22,Austria,Prawy pomocnik,PPM,"9,00 mln €",Niemcy,Hertha BSC,"10,50 mln €",Sprzedaż,Red Bull Salzburg,2018/2019
259,Valon BerishaV. Berisha,25,Kosowo,Środkowy pomocnik,ŚPM,"10,00 mln €",Włochy,Lazio Rzym,"7,60 mln €",Sprzedaż,Red Bull Salzburg,2018/2019
260,Dimitri OberlinD. Oberlin,20,Szwajcaria,Środkowy napastnik,ŚNP,"6,00 mln €",Szwajcaria,FC Basel,"4,10 mln €",Sprzedaż,Red Bull Salzburg,2018/2019
261,Romano SchmidR. Schmid,18,Austria,Środkowy pomocnik,ŚPM,800 tys. €,Niemcy,Werder Bremen,"1,00 mln €",Sprzedaż,Red Bull Salzburg,2018/2019
262,Reinhold YaboR. Yabo,26,Niemcy,Środkowy pomocnik,ŚPM,"2,00 mln €",Niemcy,Arm. Bielefeld,250 tys. €,Sprzedaż,Red Bull Salzburg,2018/2019
263,AirtonAirton,24,Brazylia,Bramkarz,BRK,250 tys. €,Brazylia,EC Pelotas (RS),Bez odstępnego,Sprzedaż,Red Bull Salzburg,2018/2019
264,Marc RzatkowskiM. Rzatkowski,28,Niemcy,Środkowy pomocnik,ŚPM,850 tys. €,Stany Zjednaczone,NY Red Bulls,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2018/2019
265,Marco DjuricinM. Djuricin,25,Austria,Środkowy napastnik,ŚNP,"1,00 mln €",Szwajcaria,Grasshoppers,Bez odstępnego,Sprzedaż,Red Bull Salzburg,2018/2019
266,Stefan StanglS. Stangl,26,Austria,Lewy obrońca,LOB,600 tys. €,-,Bez klubu,-,Sprzedaż,Red Bull Salzburg,2018/2019
267,Florian JamnigF. Jamnig,27,Austria,Prawy pomocnik,PPM,400 tys. €,Austria,FC Wacker,250 tys. €,Kupno,LASK,2018/2019
268,Dominik FrieserD. Frieser,24,Austria,Prawy napastnik,PNP,300 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Kupno,LASK,2018/2019
269,Fabian BenkoF. Benko,20,Chorwacja,Ofensywny pomocnik,OPM,250 tys. €,Niemcy,Bayern,Bez odstępnego,Kupno,LASK,2018/2019
270,Dusan JokovicD. Jokovic,19,Serbia,Środkowy obrońca,ŚOB,-,Serbia,Brodarac U19,Bez odstępnego,Kupno,LASK,2018/2019
271,Markus WostryM. Wostry,25,Austria,Środkowy obrońca,ŚOB,600 tys. €,Austria,Admira Wacker,Bez odstępnego,Kupno,LASK,2018/2019
272,Daniel OlaniyiD. Olaniyi,20,Nigeria,Napastnik,Napastnik,-,Nieznana,Nieznany,?,Kupno,LASK,2018/2019
273,Stefan HaudumS. Haudum,24,Austria,Defensywny pomocnik,DPM,200 tys. €,Austria,Blau Weiss Linz,?,Kupno,LASK,2018/2019
274,Thomas GebauerT. Gebauer,36,Austria,Bramkarz,BRK,250 tys. €,Austria,SV Ried,?,Kupno,LASK,2018/2019
275,Ugochukwu OduenyiU. Oduenyi,22,Nigeria,Środkowy napastnik,ŚNP,-,Nigeria,E & A Academy,?,Kupno,LASK,2018/2019
276,Yusuf OtubanjoY. Otubanjo,25,Nigeria,Środkowy napastnik,ŚNP,400 tys. €,Słowacja,MSK Zilina,?,Kupno,LASK,2018/2019
277,Kyle ButlerK. Butler,20,Jamajka,Ofensywny pomocnik,OPM,100 tys. €,Malta,St. Andrews FC,?,Kupno,LASK,2018/2019
278,Pavao PervanP. Pervan,30,Austria,Bramkarz,BRK,800 tys. €,Niemcy,Wolfsburg,500 tys. €,Sprzedaż,LASK,2018/2019
279,René GartlerR. Gartler,32,Austria,Środkowy napastnik,ŚNP,250 tys. €,Austria,SKN St. Pölten,Bez odstępnego,Sprzedaż,LASK,2018/2019
280,Alexander RiemannA. Riemann,26,Niemcy,Środkowy pomocnik,ŚPM,350 tys. €,Niemcy,VfL Osnabrück,Bez odstępnego,Sprzedaż,LASK,2018/2019
281,Rajko RepRajko Rep,28,Słowenia,Ofensywny pomocnik,OPM,400 tys. €,Austria,TSV Hartberg,?,Sprzedaż,LASK,2018/2019
282,Lukas GrgicL. Grgic,22,Austria,Defensywny pomocnik,DPM,300 tys. €,Austria,SV Ried,?,Sprzedaż,LASK,2018/2019
283,Filip DmitrovicF. Dmitrovic,22,Serbia,Bramkarz,BRK,250 tys. €,Austria,SV Ried,?,Sprzedaż,LASK,2018/2019
284,Tobias PellegriniT. Pellegrini,22,Austria,Środkowy napastnik,ŚNP,200 tys. €,Austria,Hertha Wels,?,Sprzedaż,LASK,2018/2019
285,René GartlerR. Gartler,32,Austria,Środkowy napastnik,ŚNP,250 tys. €,Austria,LASK,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
286,Manuel HaasM. Haas,22,Austria,Lewy obrońca,LOB,250 tys. €,Austria,SV Kapfenberg,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
287,Osarenren OkungbowaO. Okungbowa,24,Austria,Defensywny pomocnik,DPM,-,Austria,Rapid Wien II,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
288,Daniel DrescherD. Drescher,28,Austria,Środkowy obrońca,ŚOB,200 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
289,Roko MislovR. Mislov,30,Chorwacja,Defensywny pomocnik,DPM,300 tys. €,Austria,TSV Hartberg,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
290,Patrick PucheggerP. Puchegger,23,Austria,Lewy obrońca,LOB,200 tys. €,Austria,Sturm Graz,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
291,Taxiarchis FountasT. Fountas,22,Grecja,Środkowy napastnik,ŚNP,350 tys. €,Niemcy,Sonnenhof-Gr.,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
292,Stephan PallaS. Palla,29,Filipiny,Lewy obrońca,LOB,300 tys. €,Austria,Wolfsberger AC,Bez odstępnego,Kupno,SKN St. Pölten,2018/2019
293,LuanLuan,22,Brazylia,Środkowy obrońca,ŚOB,350 tys. €,Austria,Sturm Graz,?,Kupno,SKN St. Pölten,2018/2019
294,Issiaka OuédraogoI. Ouédraogo,29,Burkina Faso,Środkowy napastnik,ŚNP,400 tys. €,Austria,Wolfsberger AC,?,Kupno,SKN St. Pölten,2018/2019
295,Osarenren OkungbowaO. Okungbowa,24,Austria,Defensywny pomocnik,DPM,75 tys. €,Austria,FAC,Bez odstępnego,Sprzedaż,SKN St. Pölten,2018/2019
296,David StecD. Stec,24,Austria,Prawy obrońca,POB,400 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,SKN St. Pölten,2018/2019
297,Eren KelesE. Keles,24,Austria,Lewy napastnik,LNP,250 tys. €,Turcja,Adanaspor,Bez odstępnego,Sprzedaż,SKN St. Pölten,2018/2019
298,Martin AdamecM. Adamec,19,Słowacja,Środkowy pomocnik,ŚPM,75 tys. €,Polska,Jagiellonia,Bez odstępnego,Sprzedaż,SKN St. Pölten,2018/2019
299,Damir MehmedovicD. Mehmedovic,21,Austria,Lewy pomocnik,LPM,175 tys. €,Austria,SV Lafnitz,Bez odstępnego,Sprzedaż,SKN St. Pölten,2018/2019
300,Manuel MarticM. Martic,22,Austria,Defensywny pomocnik,DPM,350 tys. €,Austria,Rapid Wiedeń,Bez odstępnego,Sprzedaż,SKN St. Pölten,2018/2019
301,Michael HuberM. Huber,28,Austria,Środkowy obrońca,ŚOB,300 tys. €,Austria,TSV Hartberg,Bez odstępnego,Sprzedaż,SKN St. Pölten,2018/2019
302,Babacar DialloB. Diallo,29,Senegal,Środkowy obrońca,ŚOB,250 tys. €,-,Bez klubu,-,Sprzedaż,SKN St. Pölten,2018/2019
303,Patrick WesselyP. Wessely,24,Austria,Lewy obrońca,LOB,250 tys. €,-,Bez klubu,-,Sprzedaż,SKN St. Pölten,2018/2019
304,Stephan PallaS. Palla,29,Filipiny,Lewy obrońca,LOB,300 tys. €,-,Bez klubu,-,Sprzedaż,SKN St. Pölten,2018/2019
305,Marcel RitzmaierM. Ritzmaier,25,Austria,Środkowy pomocnik,ŚPM,600 tys. €,Holandia,PSV Eindhoven,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
306,Stefan GöllesS. Gölles,26,Austria,Prawy obrońca,POB,300 tys. €,Austria,TSV Hartberg,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
307,Lukas SchmitzL. Schmitz,29,Niemcy,Lewy obrońca,LOB,600 tys. €,Niemcy,F. Düsseldorf,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
308,Manfred GollnerM. Gollner,27,Austria,Środkowy obrońca,ŚOB,300 tys. €,Austria,TSV Hartberg,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
309,Michael NovakM. Novak,27,Austria,Prawy obrońca,POB,300 tys. €,Austria,SV Mattersburg,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
310,Michael LiendlM. Liendl,32,Austria,Ofensywny pomocnik,OPM,250 tys. €,Holandia,FC Twente,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
311,Sven SpranglerS. Sprangler,23,Austria,Środkowy pomocnik,ŚPM,300 tys. €,Austria,TSV Hartberg,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
312,Bojan AvramovicB. Avramovic,20,Serbia,Lewy napastnik,LNP,100 tys. €,Austria,A. Lustenau,Bez odstępnego,Kupno,Wolfsberger AC,2018/2019
313,Ash KigbuAsh Kigbu,19,Anglia,Środkowy obrońca,ŚOB,-,Anglia,Man City U23,?,Kupno,Wolfsberger AC,2018/2019
314,Marc Andre SchmerböckM. Schmerböck,24,Austria,Środkowy napastnik,ŚNP,500 tys. €,Austria,Sturm Graz,?,Kupno,Wolfsberger AC,2018/2019
