,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
155,Jakub RadaJ. Rada,32,Czechy,Defensywny pomocnik,DPM,400 tys. €,Czechy,Mladá Boleslav,?,Kupno,FC Bohemians Prag 1905,2019/2020
156,Ibrahim KeitaI. Keita,23,Francja,Środkowy napastnik,ŚNP,200 tys. €,Czechy,Olympia,?,Kupno,FC Bohemians Prag 1905,2019/2020
157,Daniel KöstlD. Köstl,21,Czechy,Środkowy obrońca,ŚOB,100 tys. €,Czechy,Sparta Praha B,?,Kupno,FC Bohemians Prag 1905,2019/2020
158,Rudolf ReiterR. Reiter,24,Czechy,Prawy pomocnik,PPM,400 tys. €,Czechy,Banik Ostrava,300 tys. €,Sprzedaż,FC Bohemians Prag 1905,2019/2020
159,Michal SvecM. Svec,32,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,Slavia Praha B,Bez odstępnego,Sprzedaż,FC Bohemians Prag 1905,2019/2020
160,Lucas DiasL. Dias,22,Brazylia,Cofnięty napastnik,CNP,100 tys. €,Czechy,Vlašim,?,Sprzedaż,FC Bohemians Prag 1905,2019/2020
161,Mohamed MarhoonM. Marhoon,21,Bahrajn,Lewy pomocnik,LPM,50 tys. €,Bahrajn,Al-Riffa SC,?,Sprzedaż,FC Bohemians Prag 1905,2019/2020
162,Josef HnanicekJ. Hnanicek,33,Czechy,Defensywny pomocnik,DPM,300 tys. €,Czechy,FC Zlin,Bez odstępnego,Kupno,Slezsky FC Opava,2019/2020
163,Karol MondekK. Mondek,28,Słowacja,Prawy napastnik,PNP,175 tys. €,Polska,Raków,Bez odstępnego,Kupno,Slezsky FC Opava,2019/2020
164,Martin SusM. Sus,29,Czechy,Prawy obrońca,POB,275 tys. €,Słowacja,SKF Sered,Bez odstępnego,Kupno,Slezsky FC Opava,2019/2020
165,Dominik SmekalD. Smekal,22,Czechy,Prawy pomocnik,PPM,75 tys. €,Czechy,Ostrava B,?,Kupno,Slezsky FC Opava,2019/2020
166,Rene DedicR. Dedic,25,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Czechy,Fotbal Trinec,?,Kupno,Slezsky FC Opava,2019/2020
167,Bojan DjordjicB. Djordjic,25,Serbia,Prawy pomocnik,PPM,250 tys. €,Czechy,Slovan Liberec,?,Kupno,Slezsky FC Opava,2019/2020
168,Lukas ZeleznikL. Zeleznik,29,Czechy,Środkowy napastnik,ŚNP,250 tys. €,Czechy,FC Zlin,?,Kupno,Slezsky FC Opava,2019/2020
169,Jan HosekJan Hosek,30,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,Baník Sokolov,?,Kupno,Slezsky FC Opava,2019/2020
170,Jaroslav SvozilJ. Svozil,26,Czechy,Środkowy obrońca,ŚOB,500 tys. €,Czechy,Banik Ostrava,280 tys. €,Sprzedaż,Slezsky FC Opava,2019/2020
171,Tomas SmolaT. Smola,30,Czechy,Środkowy napastnik,ŚNP,400 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Sprzedaż,Slezsky FC Opava,2019/2020
172,Vaclav JureckaV. Jurecka,25,Czechy,Prawy napastnik,PNP,225 tys. €,Czechy,Slovácko,Bez odstępnego,Sprzedaż,Slezsky FC Opava,2019/2020
173,Lukas GodulaL. Godula,24,Czechy,Bramkarz,BRK,50 tys. €,Niemcy,BV Cloppenburg,Bez odstępnego,Sprzedaż,Slezsky FC Opava,2019/2020
174,Filip SoucekF. Soucek,19,Czechy,Środkowy pomocnik,ŚPM,200 tys. €,Czechy,Sparta Praga,?,Sprzedaż,Slezsky FC Opava,2019/2020
175,Dominik SimerskyD. Simersky,27,Czechy,Środkowy obrońca,ŚOB,450 tys. €,Czechy,FC Zlin,?,Sprzedaż,Slezsky FC Opava,2019/2020
176,Marko RadicM. Radic,33,Serbia,Środkowy obrońca,ŚOB,100 tys. €,-,Koniec kariery,-,Sprzedaż,Slezsky FC Opava,2019/2020
177,Peter KlescikP. Klescik,31,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,Słowacja,AS Trencin,Bez odstępnego,Kupno,1.FK Příbram,2019/2020
178,Erdi SehitE. Sehit,23,Turcja,Środkowy pomocnik,ŚPM,25 tys. €,Turcja,Sakaryaspor,Bez odstępnego,Kupno,1.FK Příbram,2019/2020
179,Olivier KingueO. Kingue,23,Kamerun,Środkowy obrońca,ŚOB,250 tys. €,Czechy,Slavia Praga,Bez odstępnego,Kupno,1.FK Příbram,2019/2020
180,Lukás PazderaL. Pazdera,32,Czechy,Prawy obrońca,POB,250 tys. €,Czechy,Banik Ostrava,Bez odstępnego,Kupno,1.FK Příbram,2019/2020
181,Michal SkodaM. Skoda,31,Czechy,Środkowy napastnik,ŚNP,250 tys. €,Czechy,Zbrojovka Brno,Bez odstępnego,Kupno,1.FK Příbram,2019/2020
182,Aydin YilmazA. Yilmaz,31,Turcja,Prawy pomocnik,PPM,25 tys. €,Turcja,Sakaryaspor,Bez odstępnego,Kupno,1.FK Příbram,2019/2020
183,Martin ZemanM. Zeman,30,Czechy,Lewy pomocnik,LPM,600 tys. €,Izrael,Hapoel Raanana,Bez odstępnego,Kupno,1.FK Příbram,2019/2020
184,Mihailo CmiljanovicM. Cmiljanovic,25,Serbia,Lewy obrońca,LOB,-,Słowacja,Tatran Presov,?,Kupno,1.FK Příbram,2019/2020
185,PaulinhoPaulinho,21,Portugalia,Ofensywny pomocnik,OPM,-,Anglia,Wolves U23,?,Kupno,1.FK Příbram,2019/2020
186,Jan DilJan Dil,22,Czechy,Prawy napastnik,PNP,25 tys. €,Czechy,FK Prepere,?,Kupno,1.FK Příbram,2019/2020
187,David SimekD. Simek,21,Czechy,Środkowy obrońca,ŚOB,100 tys. €,Czechy,Dukla B,?,Kupno,1.FK Příbram,2019/2020
188,Jan KvidaJan Kvida,28,Czechy,Środkowy obrońca,ŚOB,150 tys. €,Czechy,Hradec Králové,?,Kupno,1.FK Příbram,2019/2020
189,Pavel HajekP. Hajek,17,Czechy,Ofensywny pomocnik,OPM,-,Czechy,Sparta Prag U19,?,Kupno,1.FK Příbram,2019/2020
190,Martin JindracekM. Jindracek,30,Czechy,Środkowy napastnik,ŚNP,200 tys. €,Czechy,FK Teplice,?,Kupno,1.FK Příbram,2019/2020
191,Egon VuchEgon Vuch,28,Czechy,Prawy pomocnik,PPM,100 tys. €,Czechy,Domazlice,Bez odstępnego,Sprzedaż,1.FK Příbram,2019/2020
192,Martin ZemanM. Zeman,30,Czechy,Lewy pomocnik,LPM,500 tys. €,Czechy,Slovan Liberec,Bez odstępnego,Sprzedaż,1.FK Příbram,2019/2020
193,Filip HlupikF. Hlupik,28,Czechy,Prawy pomocnik,PPM,200 tys. €,Czechy,Fotbal Trinec,Bez odstępnego,Sprzedaż,1.FK Příbram,2019/2020
194,Milan NitrianskyM. Nitriansky,28,Czechy,Prawy obrońca,POB,150 tys. €,Czechy,FK Slavoj,Bez odstępnego,Sprzedaż,1.FK Příbram,2019/2020
195,PaulinhoPaulinho,22,Portugalia,Ofensywny pomocnik,OPM,75 tys. €,Portugalia,Sanjoanense,?,Sprzedaż,1.FK Příbram,2019/2020
196,Martin KlanM. Klan,19,Czechy,Środkowy napastnik,ŚNP,50 tys. €,Czechy,Vysehrad B,?,Sprzedaż,1.FK Příbram,2019/2020
197,Stepan HolyS. Holy,22,Czechy,Prawy obrońca,POB,100 tys. €,Czechy,FC Pisek,?,Sprzedaż,1.FK Příbram,2019/2020
198,Roman VavraR. Vavra,21,Czechy,Środkowy obrońca,ŚOB,50 tys. €,Czechy,FC Pisek,?,Sprzedaż,1.FK Příbram,2019/2020
199,Matej PolidarM. Polidar,19,Czechy,Cofnięty napastnik,CNP,150 tys. €,Czechy,Sparta Praga,?,Sprzedaż,1.FK Příbram,2019/2020
200,Marek BohacM. Bohac,31,Czechy,Bramkarz,BRK,200 tys. €,Czechy,FK Pardubice,?,Sprzedaż,1.FK Příbram,2019/2020
201,Antonin FantisA. Fantis,27,Czechy,Ofensywny pomocnik,OPM,300 tys. €,Czechy,FC Zlin,?,Sprzedaż,1.FK Příbram,2019/2020
202,Milan SvengerM. Svenger,33,Czechy,Bramkarz,BRK,125 tys. €,Czechy,Viktoria Zizkov,?,Sprzedaż,1.FK Příbram,2019/2020
203,Rudi SkacelR. Skacel,39,Czechy,Lewy pomocnik,LPM,-,-,Koniec kariery,-,Sprzedaż,1.FK Příbram,2019/2020
204,Georgios KatidisG. Katidis,26,Grecja,Ofensywny pomocnik,OPM,200 tys. €,-,Bez klubu,-,Sprzedaż,1.FK Příbram,2019/2020
205,Dominik DudaD. Duda,24,Czechy,Pomocnik,Pomocnik,50 tys. €,-,Bez klubu,-,Sprzedaż,1.FK Příbram,2019/2020
206,Gigli NdefeG. Ndefe,25,Holandia,Prawy obrońca,POB,125 tys. €,Holandia,RKC Waalwijk,Bez odstępnego,Kupno,MFK Karvina,2019/2020
207,Marek HanousekM. Hanousek,27,Czechy,Środkowy pomocnik,ŚPM,350 tys. €,Czechy,FK Dukla Praga,Bez odstępnego,Kupno,MFK Karvina,2019/2020
208,Libor HrdlickaL. Hrdlicka,33,Słowacja,Bramkarz,BRK,150 tys. €,Słowacja,AS Trencin,Bez odstępnego,Kupno,MFK Karvina,2019/2020
209,Adriel Ba LouaA. Ba Loua,22,Wybrzeże Kości Słoniowej,Prawy napastnik,PNP,700 tys. €,Wybrzeże Kości Słoniowej,ASEC Mimosas,?,Kupno,MFK Karvina,2019/2020
210,Matus ConkaM. Conka,28,Słowacja,Lewy obrońca,LOB,300 tys. €,Słowacja,Spartak Trnava,?,Kupno,MFK Karvina,2019/2020
211,Vukadin VukadinovicV. Vukadinovic,28,Serbia,Prawy napastnik,PNP,400 tys. €,Czechy,Sparta Praha B,?,Kupno,MFK Karvina,2019/2020
212,Kristi QoseK. Qose,24,Albania,Defensywny pomocnik,DPM,600 tys. €,Słowacja,Ruzomberok,?,Kupno,MFK Karvina,2019/2020
213,Marek JaneckaM. Janecka,36,Słowacja,Defensywny pomocnik,DPM,100 tys. €,Słowacja,Spartak Trnava,?,Kupno,MFK Karvina,2019/2020
214,Daniel StropekD. Stropek,21,Czechy,Środkowy obrońca,ŚOB,200 tys. €,Czechy,Baník Sokolov,?,Kupno,MFK Karvina,2019/2020
215,Martin KourilM. Kouril,28,Czechy,Środkowy obrońca,ŚOB,150 tys. €,Czechy,FK Varnsdorf,?,Kupno,MFK Karvina,2019/2020
216,Petr BolekP. Bolek,35,Czechy,Bramkarz,BRK,100 tys. €,Słowacja,Spartak Trnava,?,Kupno,MFK Karvina,2019/2020
217,Kire MarkoskiK. Markoski,25,Macedonia Północna,Lewy napastnik,LNP,300 tys. €,-,Bez klubu,-,Kupno,MFK Karvina,2019/2020
218,Eric RamirezE. Ramirez,20,Wenezuela,Środkowy napastnik,ŚNP,225 tys. €,Słowacja,Dunajska Streda,500 tys. €,Sprzedaż,MFK Karvina,2019/2020
219,Tomas WeberT. Weber,23,Czechy,Ofensywny pomocnik,OPM,200 tys. €,Czechy,Fotbal Trinec,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
220,Bojan LeticB. Letic,26,Bośnia i Hercegowina,Lewy obrońca,LOB,250 tys. €,Bośnia i Hercegowina,FK Sarajevo,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
221,Erik PuchelE. Puchel,23,Czechy,Lewy pomocnik,LPM,100 tys. €,Czechy,Fotbal Trinec,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
222,Martin BerkovecM. Berkovec,30,Czechy,Bramkarz,BRK,250 tys. €,Litwa,Zalgiris,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
223,Jan KrivakJ. Krivak,26,Słowacja,Środkowy obrońca,ŚOB,250 tys. €,Macedonia Północna,Shkendija,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
224,Benjamin ColicB. Colic,27,Bośnia i Hercegowina,Prawy obrońca,POB,250 tys. €,Czechy,C. Budziejowice,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
225,Lazar DjordjevicL. Djordjevic,26,Serbia,Środkowy obrońca,ŚOB,200 tys. €,Serbia,Radnicki Nis,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
226,Christian KouakouC. Kouakou,28,Wybrzeże Kości Słoniowej,Lewy napastnik,LNP,150 tys. €,Azerbejdżan,FK Qabala,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
227,Lukas DudaL. Duda,22,Czechy,Środkowy pomocnik,ŚPM,75 tys. €,Niemcy,1.FC Kaan-M.,Bez odstępnego,Sprzedaż,MFK Karvina,2019/2020
228,Pavel DreksaP. Dreksa,30,Czechy,Środkowy obrońca,ŚOB,250 tys. €,Czechy,Zbrojovka Brno,?,Sprzedaż,MFK Karvina,2019/2020
229,Tomas WagnerT. Wagner,29,Czechy,Środkowy napastnik,ŚNP,600 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,MFK Karvina,2019/2020
230,Lubos TusjakL. Tusjak,27,Czechy,Lewy obrońca,LOB,150 tys. €,Czechy,Viktoria Zizkov,?,Sprzedaż,MFK Karvina,2019/2020
231,Lukas BudinskyL. Budinsky,27,Czechy,Ofensywny pomocnik,OPM,750 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,MFK Karvina,2019/2020
232,Karol MészárosK. Mészáros,26,Słowacja,Prawy napastnik,PNP,200 tys. €,Węgry,Újpest FC,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2019/2020
233,Michael RabusicM. Rabusic,29,Czechy,Środkowy napastnik,ŚNP,150 tys. €,Węgry,Haladás,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2019/2020
234,Dzon DelargeD. Delarge,29,Kongo,Prawy napastnik,PNP,300 tys. €,Azerbejdżan,Qarabag Agdam,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2019/2020
235,Ivan SchranzI. Schranz,25,Słowacja,Środkowy napastnik,ŚNP,300 tys. €,Cypr,AEL Limassol,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2019/2020
236,Tomás SivokT. Sivok,35,Czechy,Środkowy obrońca,ŚOB,250 tys. €,Izrael,M. Petah Tikva,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2019/2020
237,Benjamin ColicB. Colic,27,Bośnia i Hercegowina,Prawy obrońca,POB,250 tys. €,Czechy,MFK Karvina,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2019/2020
238,Roman PolomR. Polom,27,Czechy,Środkowy obrońca,ŚOB,150 tys. €,Czechy,Sigma Ołomuniec,Bez odstępnego,Kupno,Dynamo Czeskie Budziejowice,2019/2020
239,Ivan SusakI. Susak,22,Chorwacja,Bramkarz,BRK,-,Chorwacja,NK Zagorec,?,Kupno,Dynamo Czeskie Budziejowice,2019/2020
240,Milos KopecnyM. Kopecny,26,Czechy,Prawy obrońca,POB,200 tys. €,Czechy,Hradec Králové,?,Kupno,Dynamo Czeskie Budziejowice,2019/2020
241,Martin JanacekM. Janacek,19,Czechy,Bramkarz,BRK,-,Czechy,Sparta Praha B,?,Kupno,Dynamo Czeskie Budziejowice,2019/2020
242,Jaroslav DrobnyJ. Drobny,40,Czechy,Bramkarz,BRK,100 tys. €,-,Bez klubu,-,Kupno,Dynamo Czeskie Budziejowice,2019/2020
243,Dzon DelargeD. Delarge,29,Kongo,Prawy napastnik,PNP,300 tys. €,Turcja,Boluspor,Bez odstępnego,Sprzedaż,Dynamo Czeskie Budziejowice,2019/2020
244,Adrian CermakA. Cermak,26,Słowacja,Środkowy pomocnik,ŚPM,200 tys. €,Czechy,SK Lisen,Bez odstępnego,Sprzedaż,Dynamo Czeskie Budziejowice,2019/2020
245,Daniel FislD. Fisl,19,Czechy,Środkowy obrońca,ŚOB,125 tys. €,Czechy,FK Dukla Praga,?,Sprzedaż,Dynamo Czeskie Budziejowice,2019/2020
246,Peter GrajciarP. Grajciar,35,Słowacja,Ofensywny pomocnik,OPM,150 tys. €,Czechy,Vik. Plzen B,?,Sprzedaż,Dynamo Czeskie Budziejowice,2019/2020
247,Petr RehorP. Rehor,20,Czechy,Obrońca,Obrońca,50 tys. €,Czechy,FC Pisek,?,Sprzedaż,Dynamo Czeskie Budziejowice,2019/2020
248,Joel KayambaJ. Kayamba,26,Demokratyczna Republika Kongo,Prawy napastnik,PNP,450 tys. €,Czechy,SFC Opava,600 tys. €,Kupno,FC Viktoria Pilzno,2018/2019
249,Roman ProchazkaR. Prochazka,29,Słowacja,Defensywny pomocnik,DPM,"1,50 mln €",Bułgaria,Levski Sofia,Bez odstępnego,Kupno,FC Viktoria Pilzno,2018/2019
250,Pavel BuchaP. Bucha,20,Czechy,Środkowy pomocnik,ŚPM,150 tys. €,Czechy,Slavia Praga,Bez odstępnego,Kupno,FC Viktoria Pilzno,2018/2019
251,Jean-David BeauguelJ. Beauguel,26,Francja,Środkowy napastnik,ŚNP,750 tys. €,Czechy,FC Zlin,Bez odstępnego,Kupno,FC Viktoria Pilzno,2018/2019
252,Ubong EkpaiU. Ekpai,22,Nigeria,Prawy napastnik,PNP,400 tys. €,Czechy,FC Zlin,?,Kupno,FC Viktoria Pilzno,2018/2019
253,Dominik JanosekD. Janosek,20,Czechy,Środkowy pomocnik,ŚPM,125 tys. €,Czechy,Slovácko,?,Kupno,FC Viktoria Pilzno,2018/2019
254,Erik PacindaE. Pacinda,29,Słowacja,Lewy napastnik,LNP,425 tys. €,-,Bez klubu,-,Kupno,FC Viktoria Pilzno,2018/2019
255,Diego ZivulicD. Zivulic,26,Chorwacja,Defensywny pomocnik,DPM,700 tys. €,Cypr,Pafos FC,Bez odstępnego,Sprzedaż,FC Viktoria Pilzno,2018/2019
256,Jakub ReznicekJ. Reznicek,30,Czechy,Środkowy napastnik,ŚNP,700 tys. €,Belgia,KSC Lokeren,?,Sprzedaż,FC Viktoria Pilzno,2018/2019
257,Erik JanzaE. Janza,25,Słowenia,Lewy obrońca,LOB,600 tys. €,Chorwacja,NK Osijek,?,Sprzedaż,FC Viktoria Pilzno,2018/2019
258,Martin ZemanM. Zeman,29,Czechy,Lewy pomocnik,LPM,700 tys. €,Izrael,Hapoel Raanana,?,Sprzedaż,FC Viktoria Pilzno,2018/2019
259,Vaclav PilarV. Pilar,29,Czechy,Lewy pomocnik,LPM,700 tys. €,Czechy,Sigma Ołomuniec,?,Sprzedaż,FC Viktoria Pilzno,2018/2019
260,Petr BolekP. Bolek,34,Czechy,Bramkarz,BRK,200 tys. €,-,Bez klubu,-,Sprzedaż,FC Viktoria Pilzno,2018/2019
261,Andreas IvanschitzA. Ivanschitz,34,Austria,Ofensywny pomocnik,OPM,500 tys. €,-,Bez klubu,-,Sprzedaż,FC Viktoria Pilzno,2018/2019
262,Peter OlayinkaP. Olayinka,22,Nigeria,Lewy napastnik,LNP,"2,50 mln €",Belgia,KAA Gent,"3,20 mln €",Kupno,SK Slavia Praga,2018/2019
263,Alexandru BalutaA. Baluta,24,Rumunia,Prawy napastnik,PNP,"2,30 mln €",Rumunia,CS U Craiova,"2,65 mln €",Kupno,SK Slavia Praga,2018/2019
264,Jan MatousekJ. Matousek,20,Czechy,Ofensywny pomocnik,OPM,350 tys. €,Czechy,1.FK Příbram,"1,55 mln €",Kupno,SK Slavia Praga,2018/2019
265,Petr SevcikP. Sevcik,24,Czechy,Środkowy pomocnik,ŚPM,900 tys. €,Czechy,Slovan Liberec,"1,00 mln €",Kupno,SK Slavia Praga,2018/2019
266,Alex KralAlex Kral,20,Czechy,Defensywny pomocnik,DPM,800 tys. €,Czechy,FK Teplice,900 tys. €,Kupno,SK Slavia Praga,2018/2019
267,Jaroslav ZelenyJ. Zeleny,25,Czechy,Lewy obrońca,LOB,300 tys. €,Czechy,FK Jablonec,850 tys. €,Kupno,SK Slavia Praga,2018/2019
268,Vladimir CoufalV. Coufal,25,Czechy,Prawy obrońca,POB,900 tys. €,Czechy,Slovan Liberec,700 tys. €,Kupno,SK Slavia Praga,2018/2019
269,Lukas MasopustL. Masopust,25,Czechy,Prawy pomocnik,PPM,"1,25 mln €",Czechy,FK Jablonec,590 tys. €,Kupno,SK Slavia Praga,2018/2019
270,Ibrahim TraoréI. Traoré,30,Wybrzeże Kości Słoniowej,Ofensywny pomocnik,OPM,800 tys. €,Czechy,FC Zlin,200 tys. €,Kupno,SK Slavia Praga,2018/2019
271,Jonas AuerJ. Auer,17,Austria,Lewy pomocnik,LPM,-,Austria,St. Pölten U18,?,Kupno,SK Slavia Praga,2018/2019
272,YusufYusuf,25,Bahrajn,Środkowy napastnik,ŚNP,500 tys. €,Czechy,Bohemians 1905,?,Kupno,SK Slavia Praga,2018/2019
273,Per-Egil FloP. Flo,29,Norwegia,Lewy obrońca,LOB,500 tys. €,Szwajcaria,Lausanne-Sport,350 tys. €,Sprzedaż,SK Slavia Praga,2018/2019
274,Martin BerkovecM. Berkovec,29,Czechy,Bramkarz,BRK,300 tys. €,Czechy,MFK Karvina,100 tys. €,Sprzedaż,SK Slavia Praga,2018/2019
275,Pavel BuchaP. Bucha,20,Czechy,Środkowy pomocnik,ŚPM,150 tys. €,Czechy,Viktoria Pilzno,Bez odstępnego,Sprzedaż,SK Slavia Praga,2018/2019
276,DannyDanny,34,Portugalia,Ofensywny pomocnik,OPM,750 tys. €,Portugalia,Marítimo,Bez odstępnego,Sprzedaż,SK Slavia Praga,2018/2019
277,Muris MesanovicM. Mesanovic,28,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,600 tys. €,Czechy,Mladá Boleslav,?,Sprzedaż,SK Slavia Praga,2018/2019
278,Zdenek LinhartZ. Linhart,24,Czechy,Prawy napastnik,PNP,150 tys. €,Austria,SPG Pregarten,?,Sprzedaż,SK Slavia Praga,2018/2019
279,Daniel TrubacD. Trubac,21,Czechy,Lewy pomocnik,LPM,300 tys. €,Czechy,FK Teplice,?,Sprzedaż,SK Slavia Praga,2018/2019
280,Jasmin ScukJ. Scuk,27,Bośnia i Hercegowina,Defensywny pomocnik,DPM,600 tys. €,Turcja,BB Erzurumspor,?,Sprzedaż,SK Slavia Praga,2018/2019
281,Gino van KesselG. van Kessel,25,Curacao,Prawy napastnik,PNP,900 tys. €,Belgia,KSV Roeselare,?,Sprzedaż,SK Slavia Praga,2018/2019
282,David Moberg KarlssonD. Moberg Karlsson,24,Szwecja,Prawy napastnik,PNP,"1,30 mln €",Szwecja,Norrköping,"1,65 mln €",Kupno,AC Sparta Praga,2018/2019
283,Borek DockalB. Dockal,30,Czechy,Ofensywny pomocnik,OPM,"2,00 mln €",Chiny,HN Jianye,"1,30 mln €",Kupno,AC Sparta Praga,2018/2019
284,Matej HanousekM. Hanousek,25,Czechy,Lewy obrońca,LOB,750 tys. €,Czechy,FK Jablonec,580 tys. €,Kupno,AC Sparta Praga,2018/2019
285,Martin HasekM. Hasek,23,Czechy,Środkowy pomocnik,ŚPM,800 tys. €,Czechy,Bohemians 1905,155 tys. €,Kupno,AC Sparta Praga,2018/2019
286,Gol-Gol MebrahtuG. Mebrahtu,27,Australia,Środkowy napastnik,ŚNP,600 tys. €,Czechy,Mladá Boleslav,Bez odstępnego,Kupno,AC Sparta Praga,2018/2019
287,Uros RadakovicU. Radakovic,24,Serbia,Środkowy obrońca,ŚOB,900 tys. €,Czechy,Sigma Ołomuniec,?,Kupno,AC Sparta Praga,2018/2019
288,Milan HecaM. Heca,27,Czechy,Bramkarz,BRK,350 tys. €,Czechy,Slovácko,?,Kupno,AC Sparta Praga,2018/2019
289,Filip PanakF. Panak,23,Czechy,Środkowy obrońca,ŚOB,800 tys. €,Czechy,MFK Karvina,?,Kupno,AC Sparta Praga,2018/2019
290,Benjamin TettehB. Tetteh,21,Ghana,Środkowy napastnik,ŚNP,550 tys. €,Czechy,Bohemians 1905,?,Kupno,AC Sparta Praga,2018/2019
291,Nicolae StanciuN. Stanciu,25,Rumunia,Ofensywny pomocnik,OPM,"4,25 mln €",Arabia Saudyjska,Ahli,"10,00 mln €",Sprzedaż,AC Sparta Praga,2018/2019
292,Martin DubravkaM. Dubravka,29,Słowacja,Bramkarz,BRK,"4,00 mln €",Anglia,Newcastle Utd.,"4,00 mln €",Sprzedaż,AC Sparta Praga,2018/2019
293,Josef SuralJ. Sural,28,Czechy,Środkowy napastnik,ŚNP,"1,50 mln €",Turcja,Alanyaspor,160 tys. €,Sprzedaż,AC Sparta Praga,2018/2019
294,Rio MavubaR. Mavuba,34,Francja,Defensywny pomocnik,DPM,-,Francja,FCE MA,Bez odstępnego,Sprzedaż,AC Sparta Praga,2018/2019
295,Michal KadlecM. Kadlec,33,Czechy,Środkowy obrońca,ŚOB,500 tys. €,Czechy,Slovácko,Bez odstępnego,Sprzedaż,AC Sparta Praga,2018/2019
296,Rudolf ReiterR. Reiter,23,Czechy,Prawy pomocnik,PPM,350 tys. €,Czechy,Bohemians 1905,?,Sprzedaż,AC Sparta Praga,2018/2019
297,David HovorkaD. Hovorka,25,Czechy,Środkowy obrońca,ŚOB,800 tys. €,Czechy,FK Jablonec,?,Sprzedaż,AC Sparta Praga,2018/2019
298,Martin NovyM. Novy,25,Czechy,Prawy obrońca,POB,300 tys. €,Czechy,1.FK Příbram,?,Sprzedaż,AC Sparta Praga,2018/2019
299,Juraj ChvatalJ. Chvatal,22,Słowacja,Prawy obrońca,POB,425 tys. €,Czechy,Sigma Ołomuniec,?,Sprzedaż,AC Sparta Praga,2018/2019
300,Daniel HolzerD. Holzer,22,Czechy,Lewy pomocnik,LPM,750 tys. €,Czechy,Banik Ostrava,?,Sprzedaż,AC Sparta Praga,2018/2019
301,Néstor AlbiachN. Albiach,26,Hiszpania,Cofnięty napastnik,CNP,250 tys. €,-,Bez klubu,-,Sprzedaż,AC Sparta Praga,2018/2019
302,Mario HolekM. Holek,31,Czechy,Środkowy obrońca,ŚOB,500 tys. €,-,Bez klubu,-,Sprzedaż,AC Sparta Praga,2018/2019
303,David LafataD. Lafata,36,Czechy,Środkowy napastnik,ŚNP,-,-,Koniec kariery,-,Sprzedaż,AC Sparta Praga,2018/2019
304,Oscar DorleyOscar Dorley,20,Liberia,Środkowy pomocnik,ŚPM,500 tys. €,Litwa,Riteriai,155 tys. €,Kupno,FC Slovan Liberec,2018/2019
305,Filip OrsulaF. Orsula,25,Słowacja,Prawy napastnik,PNP,250 tys. €,Słowacja,Slo. Bratislava,Bez odstępnego,Kupno,FC Slovan Liberec,2018/2019
306,Libor KozakL. Kozak,29,Czechy,Środkowy napastnik,ŚNP,300 tys. €,Włochy,AS Livorno,Bez odstępnego,Kupno,FC Slovan Liberec,2018/2019
307,Martin KoscelnikM. Koscelnik,23,Słowacja,Prawy pomocnik,PPM,225 tys. €,Słowacja,Michalovce,?,Kupno,FC Slovan Liberec,2018/2019
308,Jan PazlerJ. Pazler,27,Czechy,Środkowy napastnik,ŚNP,450 tys. €,Czechy,Hradec Králové,?,Kupno,FC Slovan Liberec,2018/2019
309,Kamso MaraK. Mara,23,Gwinea,Środkowy pomocnik,ŚPM,200 tys. €,Czechy,FC Vysočina,?,Kupno,FC Slovan Liberec,2018/2019
310,Milan KnoblochM. Knobloch,26,Czechy,Bramkarz,BRK,200 tys. €,Czechy,FK Pardubice,?,Kupno,FC Slovan Liberec,2018/2019
311,Elvis Mashike SukisaE. Mashike Sukisa,24,Demokratyczna Republika Kongo,Środkowy napastnik,ŚNP,200 tys. €,Czechy,C. Budziejowice,?,Kupno,FC Slovan Liberec,2018/2019
312,Jakub PesekJ. Pesek,25,Czechy,Lewy napastnik,LNP,300 tys. €,Czechy,C. Budziejowice,?,Kupno,FC Slovan Liberec,2018/2019
