,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
3616,Vule TrivunovicV. Trivunovic,27,Bośnia i Hercegowina,Środkowy obrońca,ŚOB,700 tys. €,Bośnia i Hercegowina,B. Banja Luka,200 tys. €,Kupno,Cracovia ,2010/2011
3617,Bojan PuzigacaB. Puzigaca,25,Bośnia i Hercegowina,Lewy obrońca,LOB,275 tys. €,Bośnia i Hercegowina,B. Banja Luka,150 tys. €,Kupno,Cracovia ,2010/2011
3618,Hesdey SuartH. Suart,24,Holandia,Lewy obrońca,LOB,200 tys. €,Holandia,AGOVV Apeldoorn,125 tys. €,Kupno,Cracovia ,2010/2011
3619,Vladimir BoljevicV. Boljevic,23,Czarnogóra,Defensywny pomocnik,DPM,100 tys. €,Czarnogóra,Zeta Golubovac,120 tys. €,Kupno,Cracovia ,2010/2011
3620,Milos BudakovicM. Budakovic,18,Serbia,Bramkarz,BRK,-,Serbia,Macva,100 tys. €,Kupno,Cracovia ,2010/2011
3621,Milos KosanovicM. Kosanovic,20,Serbia,Środkowy obrońca,ŚOB,25 tys. €,Serbia,Mladost Apatin,100 tys. €,Kupno,Cracovia ,2010/2011
3622,Szymon GasinskiS. Gasinski,27,Polska,Bramkarz,BRK,175 tys. €,Polska,Polonia Bytom,100 tys. €,Kupno,Cracovia ,2010/2011
3623,Krzysztof JanusK. Janus,24,Polska,Lewy napastnik,LNP,150 tys. €,Polska,GKS Bełchatów,95 tys. €,Kupno,Cracovia ,2010/2011
3624,Mateusz BartczakM. Bartczak,31,Polska,Środkowy pomocnik,ŚPM,400 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Kupno,Cracovia ,2010/2011
3625,Lukasz NawotczynskiL. Nawotczynski,28,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Cracovia ,2010/2011
3626,Aleksejs VisnakovsA. Visnakovs,26,Łotwa,Prawy pomocnik,PPM,275 tys. €,Łotwa,Windawa,Bez odstępnego,Kupno,Cracovia ,2010/2011
3627,Pavol MasarykP. Masaryk,30,Słowacja,Środkowy napastnik,ŚNP,500 tys. €,Cypr,AEL Limassol,Bez odstępnego,Kupno,Cracovia ,2010/2011
3628,Arkadiusz RadomskiA. Radomski,33,Polska,Defensywny pomocnik,DPM,"1,00 mln €",Holandia,NEC Nijmegen,Bez odstępnego,Kupno,Cracovia ,2010/2011
3629,Piotr GizaP. Giza,30,Polska,Ofensywny pomocnik,OPM,575 tys. €,Polska,Legia Warszawa,Bez odstępnego,Kupno,Cracovia ,2010/2011
3630,Wojciech KaczmarekW. Kaczmarek,27,Polska,Bramkarz,BRK,325 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Cracovia ,2010/2011
3631,Piotr PolczakP. Polczak,24,Polska,Środkowy obrońca,ŚOB,500 tys. €,Rosja,Terek Grozny,800 tys. €,Sprzedaż,Cracovia ,2010/2011
3632,Bartosz SlusarskiB. Slusarski,29,Polska,Środkowy napastnik,ŚNP,375 tys. €,Polska,Lech Poznań,100 tys. €,Sprzedaż,Cracovia ,2010/2011
3633,Lukasz TupalskiL. Tupalski,29,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3634,Dariusz PawlusinskiD. Pawlusinski,33,Polska,Prawy pomocnik,PPM,450 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3635,Mateusz JelenM. Jelen,21,Polska,Środkowy pomocnik,ŚPM,75 tys. €,Cypr,Agia Napa,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3636,Lukasz UszalewskiL. Uszalewski,22,Polska,Lewy obrońca,LOB,200 tys. €,Polska,F. Świnoujście,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3637,Jakub KaszubaJ. Kaszuba,22,Polska,Środkowy napastnik,ŚNP,200 tys. €,Polska,Bałtyk Gdynia,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3638,Radoslaw MatusiakR. Matusiak,29,Polska,Środkowy napastnik,ŚNP,450 tys. €,Grecja,Asteras Tripoli,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3639,Tomasz MoskalaT. Moskala,33,Polska,Napastnik,Napastnik,200 tys. €,Polska,P. Niepołomice,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3640,Kamil KarczK. Karcz,23,Polska,Środkowy pomocnik,ŚPM,100 tys. €,Polska,Beskid Andrychow,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3641,Arkadiusz BaranA. Baran,30,Polska,Defensywny pomocnik,DPM,300 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3642,Pawel SasinP. Sasin,27,Polska,Prawy obrońca,POB,350 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Cracovia ,2010/2011
3643,Marek PaczekM. Paczek,25,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Cracovia ,2010/2011
3644,Slawomir OlszewskiS. Olszewski,36,Polska,Bramkarz,BRK,100 tys. €,-,Koniec kariery,-,Sprzedaż,Cracovia ,2010/2011
3645,Przemyslaw WrobelP. Wrobel,19,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Cracovia ,2010/2011
3646,Lukasz MerdaL. Merda,30,Polska,Bramkarz,BRK,300 tys. €,-,Bez klubu,-,Sprzedaż,Cracovia ,2010/2011
3647,Jakub GrzegorzewskiJ. Grzegorzewski,28,Polska,Środkowy napastnik,ŚNP,275 tys. €,-,Bez klubu,-,Sprzedaż,Cracovia ,2010/2011
3648,Marcin CabajM. Cabaj,30,Polska,Bramkarz,BRK,475 tys. €,-,Bez klubu,-,Sprzedaż,Cracovia ,2010/2011
3649,Mirko IvanovskiM. Ivanovski,20,Macedonia Północna,Środkowy napastnik,ŚNP,500 tys. €,Macedonia Północna,Makedonija,150 tys. €,Kupno,Arka Gdynia,2010/2011
3650,Júnior RossJ. Ross,24,Peru,Prawy napastnik,PNP,400 tys. €,Peru,Juan Aurich,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3651,Ervin SkelaE. Skela,34,Albania,Ofensywny pomocnik,OPM,300 tys. €,Niemcy,G. Windeck,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3652,Ante RozicA. Rozic,24,Chorwacja,Środkowy obrońca,ŚOB,250 tys. €,Francja,CS Sedan,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3653,Mateusz SiebertM. Siebert,21,Polska,Środkowy obrońca,ŚOB,100 tys. €,Francja,FC Metz,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3654,Denis GlavinaD. Glavina,24,Chorwacja,Środkowy obrońca,ŚOB,500 tys. €,Ukraina,Worskła Połtawa,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3655,MorettoMoretto,32,Brazylia,Bramkarz,BRK,400 tys. €,Portugalia,Olhanense,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3656,Marciano BrumaM. Bruma,26,Holandia,Prawy obrońca,POB,300 tys. €,Holandia,Willem II,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3657,Emil NollEmil Noll,31,Niemcy,Środkowy obrońca,ŚOB,300 tys. €,Szwajcaria,FC Vaduz,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3658,Giovanni Vemba-DuarteG. Vemba-Duarte,19,Angola,Prawy napastnik,PNP,-,Holandia,FC Twente U19,Bez odstępnego,Kupno,Arka Gdynia,2010/2011
3659,Damian RysiewskiD. Rysiewski,18,Polska,Ofensywny pomocnik,OPM,-,Polska,Chemik Bydgoszcz,20 tys. €,Kupno,Arka Gdynia,2010/2011
3660,Joel TshibambaJ. Tshibamba,21,Demokratyczna Republika Kongo,Środkowy napastnik,ŚNP,500 tys. €,Polska,Lech Poznań,300 tys. €,Sprzedaż,Arka Gdynia,2010/2011
3661,Norbert WitkowskiN. Witkowski,29,Polska,Bramkarz,BRK,300 tys. €,Grecja,Iraklis,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3662,Marcin WachowiczM. Wachowicz,29,Polska,Środkowy napastnik,ŚNP,300 tys. €,Polska,Ruch Radzionków,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3663,Stoyko SakalievS. Sakaliev,31,Bułgaria,Środkowy napastnik,ŚNP,300 tys. €,Bułgaria,Akademik Sofia,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3664,Bartosz LawaB. Lawa,31,Polska,Środkowy pomocnik,ŚPM,450 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3665,Lyubcho LyubenovLyubcho Lyubenov,30,Bułgaria,Ofensywny pomocnik,OPM,225 tys. €,Polska,Olimpia Elbląg,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3666,Andrzej BledzewskiA. Bledzewski,33,Polska,Bramkarz,BRK,350 tys. €,Polska,Warta Poznań,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3667,Lukasz KowalskiL. Kowalski,29,Polska,Środkowy obrońca,ŚOB,325 tys. €,Polska,Bałtyk Gdynia,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3668,Tomasz SokolowskiT. Sokolowski,33,Polska,Prawy obrońca,POB,200 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Arka Gdynia,2010/2011
3669,Dariusz UlanowskiD. Ulanowski,39,Polska,Pomocnik,Pomocnik,100 tys. €,-,Koniec kariery,-,Sprzedaż,Arka Gdynia,2010/2011
3670,Maciej KorzymM. Korzym,22,Polska,Środkowy napastnik,ŚNP,400 tys. €,Polska,Legia Warszawa,150 tys. €,Kupno,Korona Kielce,2010/2011
3671,Tomasz LisowskiT. Lisowski,25,Polska,Lewy obrońca,LOB,250 tys. €,Polska,Widzew Łódź,75 tys. €,Kupno,Korona Kielce,2010/2011
3672,Krzysztof PilarzK. Pilarz,30,Polska,Bramkarz,BRK,750 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Korona Kielce,2010/2011
3673,DirceuDirceu,22,Brazylia,Lewy obrońca,LOB,-,Nieznana,Nieznany,Bez odstępnego,Kupno,Korona Kielce,2010/2011
3674,Pawel GolanskiP. Golanski,27,Polska,Prawy obrońca,POB,"1,70 mln €",Rumunia,Steaua Bukarest,Bez odstępnego,Kupno,Korona Kielce,2010/2011
3675,Andrzej NiedzielanA. Niedzielan,31,Polska,Środkowy napastnik,ŚNP,800 tys. €,Polska,Ruch Chorzów,Bez odstępnego,Kupno,Korona Kielce,2010/2011
3676,Vlastimir JovanovicV. Jovanovic,25,Bośnia i Hercegowina,Defensywny pomocnik,DPM,300 tys. €,Bośnia i Hercegowina,Slavija S.,Bez odstępnego,Kupno,Korona Kielce,2010/2011
3677,Lukas JanicL. Janic,23,Słowacja,Prawy pomocnik,PPM,50 tys. €,Słowacja,MFK Košice,Bez odstępnego,Kupno,Korona Kielce,2010/2011
3678,Artur CebulaA. Cebula,17,Polska,Prawy obrońca,POB,-,Polska,Stalowa Wola,10 tys. €,Kupno,Korona Kielce,2010/2011
3679,Grzegorz SzamotulskiG. Szamotulski,34,Polska,Bramkarz,BRK,"1,00 mln €",-,Bez klubu,-,Kupno,Korona Kielce,2010/2011
3680,Jacek KielbJ. Kielb,22,Polska,Prawy napastnik,PNP,625 tys. €,Polska,Lech Poznań,250 tys. €,Sprzedaż,Korona Kielce,2010/2011
3681,Cezary WilkC. Wilk,24,Polska,Defensywny pomocnik,DPM,425 tys. €,Polska,Wisła Kraków,150 tys. €,Sprzedaż,Korona Kielce,2010/2011
3682,Lukasz NawotczynskiL. Nawotczynski,28,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Cracovia,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3683,Lukasz SzymoniakL. Szymoniak,28,Polska,Prawy obrońca,POB,150 tys. €,Polska,Juventa Starachowice,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3684,Krzysztof GajtkowskiK. Gajtkowski,30,Polska,Cofnięty napastnik,CNP,325 tys. €,Polska,Warta Poznań,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3685,Nikola MijailovicN. Mijailovic,29,Serbia,Lewy obrońca,LOB,550 tys. €,Rosja,Amkar Perm,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3686,Dariusz LatkaD. Latka,31,Polska,Defensywny pomocnik,DPM,275 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3687,Marcin PoplawskiM. Poplawski,29,Polska,Lewy pomocnik,LPM,175 tys. €,Polska,Motor Lublin,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3688,Radoslaw CierzniakR. Cierzniak,27,Polska,Bramkarz,BRK,400 tys. €,Cypr,Alki Larnaka,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3689,Tomasz NowakT. Nowak,25,Polska,Ofensywny pomocnik,OPM,375 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3690,Kamil RaduljK. Radulj,21,Polska,Cofnięty napastnik,CNP,50 tys. €,Polska,Karpaty Krosno,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3691,Marek FundakowskiM. Fundakowski,22,Polska,Środkowy napastnik,ŚNP,125 tys. €,Polska,Motor Lublin,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3692,Lukas JanicL. Janic,24,Słowacja,Prawy pomocnik,PPM,250 tys. €,Polska,Sandecja,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3693,Ernest KononE. Konon,36,Polska,Środkowy napastnik,ŚNP,100 tys. €,Polska,Sokol Sokolka,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3694,Pawel BuskiewiczP. Buskiewicz,27,Polska,Środkowy napastnik,ŚNP,275 tys. €,Polska,Dolcan Ząbki,Bez odstępnego,Sprzedaż,Korona Kielce,2010/2011
3695,Michal TrzeciakiewiczM. Trzeciakiewicz,26,Polska,Defensywny pomocnik,DPM,225 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2010/2011
3696,Maciej SzajnaM. Szajna,22,Polska,Środkowy obrońca,ŚOB,125 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2010/2011
3697,Grzegorz SzamotulskiG. Szamotulski,34,Polska,Bramkarz,BRK,300 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2010/2011
3698,Lukasz TyminskiL. Tyminski,20,Polska,Defensywny pomocnik,DPM,125 tys. €,Polska,Śląsk Wrocław,75 tys. €,Kupno,Polonia Bytom,2010/2011
3699,Lukasz MatusiakL. Matusiak,25,Polska,Środkowy pomocnik,ŚPM,150 tys. €,Polska,Podbeskidzie,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3700,Dariusz JareckiD. Jarecki,29,Polska,Lewy obrońca,LOB,250 tys. €,Polska,Jagiellonia,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3701,Jacek FalkowskiJ. Falkowski,25,Polska,Defensywny pomocnik,DPM,125 tys. €,Polska,Jagiellonia,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3702,Karol TomczykK. Tomczyk,20,Polska,Lewy pomocnik,LPM,-,Polska,Victoria Czestochowa,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3703,David KobylikD. Kobylik,29,Czechy,Środkowy pomocnik,ŚPM,500 tys. €,Słowacja,MSK Zilina,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3704,Marcin JuszczykM. Juszczyk,25,Polska,Bramkarz,BRK,225 tys. €,Polska,Wisła Kraków,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3705,Michal MisiewiczM. Misiewicz,19,Kanada,Bramkarz,BRK,-,Anglia,Sunderland U21,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3706,Michal HanekM. Hanek,29,Słowacja,Środkowy obrońca,ŚOB,200 tys. €,Słowacja,Tatran Presov,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3707,Michal PlokarzM. Plokarz,20,Polska,Środkowy napastnik,ŚNP,-,Polska,Lechia II,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3708,Emil DrozdowiczE. Drozdowicz,24,Polska,Środkowy napastnik,ŚNP,275 tys. €,Polska,Stilon,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3709,Mateusz ZytkoM. Zytko,27,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Wisła Płock,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3710,Blazej VascakB. Vascak,26,Słowacja,Ofensywny pomocnik,OPM,400 tys. €,Słowacja,MFK Košice,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3711,Mariusz UjekM. Ujek,32,Polska,Środkowy napastnik,ŚNP,400 tys. €,Polska,GKS Bełchatów,Bez odstępnego,Kupno,Polonia Bytom,2010/2011
3712,Marcin DziewulskiM. Dziewulski,28,Polska,Defensywny pomocnik,DPM,200 tys. €,Polska,Ruch Radzionków,20 tys. €,Kupno,Polonia Bytom,2010/2011
3713,Clement MatawuC. Matawu,27,Zimbabwe,Prawy pomocnik,PPM,175 tys. €,Zimbabwe,Motor Action,?,Kupno,Polonia Bytom,2010/2011
3714,Szymon GasinskiS. Gasinski,27,Polska,Bramkarz,BRK,175 tys. €,Polska,Cracovia,100 tys. €,Sprzedaż,Polonia Bytom,2010/2011
3715,Szymon SawalaS. Sawala,28,Polska,Defensywny pomocnik,DPM,450 tys. €,Polska,GKS Bełchatów,75 tys. €,Sprzedaż,Polonia Bytom,2010/2011
3716,Mateusz DreszerM. Dreszer,19,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Polonia Łaziska,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3717,Mateusz KaminskiM. Kaminski,22,Polska,Środkowy obrońca,ŚOB,200 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3718,Adrian BastaA. Basta,21,Polska,Prawy obrońca,POB,175 tys. €,Polska,Kolejarz Stróże,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3719,Piotr KulpakaP. Kulpaka,25,Polska,Środkowy obrońca,ŚOB,200 tys. €,Polska,Sandecja,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3720,Maciej BykowskiM. Bykowski,33,Polska,Środkowy napastnik,ŚNP,225 tys. €,Polska,ŁKS Łódź,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3721,Seweryn KielpinS. Kielpin,23,Polska,Bramkarz,BRK,150 tys. €,Polska,Ruch Radzionków,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3722,Marcin StanickiM. Stanicki,21,Polska,Środkowy obrońca,ŚOB,-,Polska,Gwarek T.G.,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3723,Adrian KlepczynskiA. Klepczynski,29,Polska,Prawy obrońca,POB,375 tys. €,Polska,Piast Gliwice,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3724,Wojciech MrozW. Mroz,23,Polska,Defensywny pomocnik,DPM,100 tys. €,Polska,Ruch Radzionków,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3725,Michal AugustynM. Augustyn,19,Polska,Bramkarz,BRK,50 tys. €,Polska,Ilanka Rzepin,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3726,Piotr TomasikP. Tomasik,23,Polska,Lewy obrońca,LOB,150 tys. €,Polska,F. Świnoujście,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3727,Ireneusz KowalskiI. Kowalski,31,Polska,Ofensywny pomocnik,OPM,300 tys. €,Polska,Bystrzyca KW,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3728,Jacek KurantyJ. Kuranty,32,Polska,Defensywny pomocnik,DPM,325 tys. €,Polska,Odra Wodzisław,Bez odstępnego,Sprzedaż,Polonia Bytom,2010/2011
3729,Damian PaszlinskiD. Paszlinski,18,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Miedź Legnica,25 tys. €,Sprzedaż,Polonia Bytom,2010/2011
3730,Povilas LuksysP. Luksys,31,Litwa,Środkowy napastnik,ŚNP,300 tys. €,Litwa,Suduva,15 tys. €,Sprzedaż,Polonia Bytom,2010/2011
3731,Vladimir KaralicV. Karalic,26,Bośnia i Hercegowina,Środkowy napastnik,ŚNP,400 tys. €,-,Bez klubu,-,Sprzedaż,Polonia Bytom,2010/2011
3732,Jacek TrzeciakJ. Trzeciak,38,Polska,Środkowy pomocnik,ŚPM,150 tys. €,-,Koniec kariery,-,Sprzedaż,Polonia Bytom,2010/2011
3733,Mariusz UjekM. Ujek,33,Polska,Środkowy napastnik,ŚNP,400 tys. €,-,Bez klubu,-,Sprzedaż,Polonia Bytom,2010/2011
3734,David KotrysD. Kotrys,33,Czechy,Obrońca,Obrońca,300 tys. €,-,Koniec kariery,-,Sprzedaż,Polonia Bytom,2010/2011
3735,Tadas LabukasT. Labukas,25,Litwa,Cofnięty napastnik,CNP,450 tys. €,Rumunia,Otelul Galati,150 tys. €,Kupno,Arka Gdynia,2009/2010
3736,Miroslav BozokM. Bozok,25,Słowacja,Lewy napastnik,LNP,-,Słowacja,Ruzomberok,100 tys. €,Kupno,Arka Gdynia,2009/2010
3737,Joseph MawayeJ. Mawaye,23,Kamerun,Środkowy napastnik,ŚNP,600 tys. €,Turcja,Kasimpasa,Bez odstępnego,Kupno,Arka Gdynia,2009/2010
3738,Maciej SzmatiukM. Szmatiuk,29,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Podbeskidzie,Bez odstępnego,Kupno,Arka Gdynia,2009/2010
3739,Robert BednarekR. Bednarek,30,Polska,Lewy obrońca,LOB,575 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Arka Gdynia,2009/2010
3740,Joel TshibambaJ. Tshibamba,21,Demokratyczna Republika Kongo,Środkowy napastnik,ŚNP,500 tys. €,Holandia,NEC Nijmegen,Bez odstępnego,Kupno,Arka Gdynia,2009/2010
3741,Filip BurkhardtF. Burkhardt,22,Polska,Ofensywny pomocnik,OPM,175 tys. €,Polska,Warta Poznań,Bez odstępnego,Kupno,Arka Gdynia,2009/2010
3742,Stoyko SakalievS. Sakaliev,30,Bułgaria,Środkowy napastnik,ŚNP,500 tys. €,Bułgaria,Spartak Varna,Bez odstępnego,Kupno,Arka Gdynia,2009/2010
3743,Tomislav BasicT. Basic,29,Bośnia i Hercegowina,Bramkarz,BRK,250 tys. €,Polska,Zawisza,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3744,Michal KojderM. Kojder,19,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Lechia ZG,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3745,Tomasz MazurkiewiczT. Mazurkiewicz,28,Polska,Ofensywny pomocnik,OPM,200 tys. €,Dania,Aarhus GF II,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3746,Olgierd MoskalewiczO. Moskalewicz,35,Polska,Cofnięty napastnik,CNP,350 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3747,Krzysztof PrzytulaK. Przytula,30,Polska,Środkowy pomocnik,ŚPM,500 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3748,Krzysztof SobierajK. Sobieraj,28,Polska,Środkowy obrońca,ŚOB,250 tys. €,Polska,Lubrzanka Kajetanow,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3749,Bartosz KarwanB. Karwan,33,Polska,Prawy pomocnik,PPM,325 tys. €,Nieznana,Nieznany,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3750,Marcin ChmiestM. Chmiest,30,Polska,Środkowy napastnik,ŚNP,300 tys. €,Polska,Odra Wodzisław,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3751,Damian NawrocikD. Nawrocik,29,Polska,Prawy napastnik,PNP,350 tys. €,Polska,ŁKS Łódź,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3752,Michal LabedzkiM. Labedzki,28,Polska,Środkowy obrońca,ŚOB,425 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3753,Grzegorz NicinskiG. Nicinski,36,Polska,Środkowy napastnik,ŚNP,-,Polska,Orkan Rumia,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3754,Marcin PietronM. Pietron,23,Polska,Lewy pomocnik,LPM,450 tys. €,Polska,Piast Gliwice,Bez odstępnego,Sprzedaż,Arka Gdynia,2009/2010
3755,AndersonAnderson,27,Brazylia,Środkowy obrońca,ŚOB,300 tys. €,-,Bez klubu,-,Sprzedaż,Arka Gdynia,2009/2010
3756,Wojciech BarnikW. Barnik,19,Polska,Pomocnik,Pomocnik,-,-,Bez klubu,-,Sprzedaż,Arka Gdynia,2009/2010
3757,Dariusz ZurawD. Zuraw,36,Polska,Środkowy obrońca,ŚOB,500 tys. €,-,Koniec kariery,-,Sprzedaż,Arka Gdynia,2009/2010
3758,Pawel WeinarP. Weinar,32,Polska,Środkowy obrońca,ŚOB,200 tys. €,-,Koniec kariery,-,Sprzedaż,Arka Gdynia,2009/2010
3759,Piotr CwielongP. Cwielong,23,Polska,Lewy napastnik,LNP,550 tys. €,Polska,Wisła Kraków,200 tys. €,Kupno,Śląsk Wrocław,2009/2010
3760,Ivo VazgecI. Vazgec,23,Szwecja,Bramkarz,BRK,200 tys. €,Szwecja,Norrköping,Bez odstępnego,Kupno,Śląsk Wrocław,2009/2010
3761,Amir SpahicA. Spahic,25,Bośnia i Hercegowina,Lewy obrońca,LOB,200 tys. €,Rosja,Torpedo Moskau,Bez odstępnego,Kupno,Śląsk Wrocław,2009/2010
3762,Lukasz MadejL. Madej,27,Polska,Prawy napastnik,PNP,400 tys. €,Portugalia,Coimbra,Bez odstępnego,Kupno,Śląsk Wrocław,2009/2010
3763,Marian KelemenM. Kelemen,30,Słowacja,Bramkarz,BRK,800 tys. €,Hiszpania,CD Numancia,Bez odstępnego,Kupno,Śląsk Wrocław,2009/2010
3764,Janusz GancarczykJ. Gancarczyk,25,Polska,Lewy pomocnik,LPM,800 tys. €,Polska,Polonia,75 tys. €,Sprzedaż,Śląsk Wrocław,2009/2010
3765,Wojciech GorskiW. Gorski,37,Polska,Środkowy pomocnik,ŚPM,50 tys. €,Polska,Konfeks,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2009/2010
3766,Vladimir CapV. Cap,33,Czechy,Lewy obrońca,LOB,150 tys. €,Czechy,SFC Opava,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2009/2010
3767,Jakub MaleckiJ. Malecki,25,Polska,Pomocnik,Pomocnik,-,Polska,Czarni Żagań,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2009/2010
3768,Petr PokornyP. Pokorny,33,Czechy,Środkowy obrońca,ŚOB,125 tys. €,Polska,Górnik Polkowice,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2009/2010
3769,Remigiusz SobocinskiR. Sobocinski,35,Polska,Środkowy napastnik,ŚNP,200 tys. €,Polska,Jeziorak Iława,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2009/2010
