,Piłkarz,Wiek,Narodowość,Pozycja,Poz,Wartość rynkowa,Klub pozyskujący/oddający państwo,Klub pozyskujący/oddający nazwa,Kwota odstępnego,Rodzaj transferu,Dotyczy klubu,Sezon
1275,Jacek KielbJ. Kielb,28,Polska,Prawy napastnik,PNP,200 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Korona Kielce,2016/2017
1276,Jakub MrozikJ. Mrozik,23,Polska,Środkowy pomocnik,ŚPM,100 tys. €,Polska,Chojniczanka,Bez odstępnego,Kupno,Korona Kielce,2016/2017
1277,Maciej GostomskiM. Gostomski,27,Polska,Bramkarz,BRK,250 tys. €,Szkocja,Rangers,Bez odstępnego,Kupno,Korona Kielce,2016/2017
1278,Ken KallasteK. Kallaste,27,Estonia,Lewy obrońca,LOB,400 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Kupno,Korona Kielce,2016/2017
1279,Krystian MisK. Mis,20,Polska,Lewy obrońca,LOB,-,Polska,Śl. Wrocław II,Bez odstępnego,Kupno,Korona Kielce,2016/2017
1280,Michal PeskovicM. Peskovic,34,Słowacja,Bramkarz,BRK,75 tys. €,-,Bez klubu,-,Kupno,Korona Kielce,2016/2017
1281,Zbigniew MalkowskiZ. Malkowski,39,Polska,Bramkarz,BRK,50 tys. €,Polska,Zagłębie Lubin,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1282,Dmitri VerkhovtsovD. Verkhovtsov,30,Białoruś,Środkowy obrońca,ŚOB,250 tys. €,Białoruś,Neman Grodno,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1283,Lukasz SierpinaL. Sierpina,28,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1284,Adam ZawieruchaA. Zawierucha,19,Polska,Lewy napastnik,LNP,-,Polska,Stalowa Wola,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1285,Charlie TraffordC. Trafford,24,Kanada,Środkowy pomocnik,ŚPM,100 tys. €,Polska,Sandecja,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1286,Kamil SylwestrzakK. Sylwestrzak,27,Polska,Lewy obrońca,LOB,300 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1287,Artur MarzecA. Marzec,19,Polska,Bramkarz,BRK,50 tys. €,Polska,Wierna Malogoszcz,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1288,Pawel SobolewskiP. Sobolewski,37,Polska,Prawy pomocnik,PPM,-,Polska,MKS Ełk,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1289,Vlastimir JovanovicV. Jovanovic,31,Bośnia i Hercegowina,Defensywny pomocnik,DPM,450 tys. €,Polska,Termalica,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1290,Airam CabreraA. Cabrera,28,Hiszpania,Środkowy napastnik,ŚNP,500 tys. €,Cypr,Anorthosis,Bez odstępnego,Sprzedaż,Korona Kielce,2016/2017
1291,Aleksandrs FertovsA. Fertovs,29,Łotwa,Defensywny pomocnik,DPM,350 tys. €,-,Bez klubu,-,Sprzedaż,Korona Kielce,2016/2017
1292,Martin MikovicM. Mikovic,26,Słowacja,Lewy pomocnik,LPM,450 tys. €,Słowacja,Spartak Trnava,50 tys. €,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1293,Roman GergelR. Gergel,28,Słowacja,Prawy napastnik,PNP,550 tys. €,Polska,Górnik Zabrze,50 tys. €,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1294,Krystian PedaK. Peda,19,Polska,Ofensywny pomocnik,OPM,-,Polska,Pogoń II,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1295,Krzysztof BaranK. Baran,26,Polska,Bramkarz,BRK,100 tys. €,Polska,Jagiellonia,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1296,David GubaD. Guba,25,Słowacja,Prawy napastnik,PNP,375 tys. €,Słowacja,AS Trencin,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1297,Przemyslaw SzarekP. Szarek,20,Polska,Środkowy obrońca,ŚOB,150 tys. €,Polska,Sandecja,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1298,Vlastimir JovanovicV. Jovanovic,31,Bośnia i Hercegowina,Defensywny pomocnik,DPM,450 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1299,Dariusz TrelaD. Trela,26,Polska,Bramkarz,BRK,250 tys. €,Polska,Lechia Gdańsk,Bez odstępnego,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1300,Samuel StefanikS. Stefanik,24,Słowacja,Ofensywny pomocnik,OPM,300 tys. €,Słowacja,Slo. Bratislava,20 tys. €,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1301,GuilhermeGuilherme,26,Brazylia,Lewy obrońca,LOB,"1,00 mln €",-,Bez klubu,-,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1302,Dawid NowakD. Nowak,31,Polska,Środkowy napastnik,ŚNP,-,-,pauzuje,-,Kupno,Bruk-Bet Termalica Nieciecza,2016/2017
1303,Martin JuharM. Juhar,28,Słowacja,Lewy pomocnik,LPM,200 tys. €,Niemcy,FSV Zwickau,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1304,Sebastian NowakS. Nowak,34,Polska,Bramkarz,BRK,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1305,Dawid SoldeckiD. Soldecki,29,Polska,Środkowy obrońca,ŚOB,300 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1306,Stefan NikolicS. Nikolic,26,Czarnogóra,Środkowy napastnik,ŚNP,200 tys. €,Serbia,Radnik,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1307,Andrzej WitanA. Witan,26,Polska,Bramkarz,BRK,100 tys. €,Polska,Wisła Puławy,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1308,Jakub BiskupJ. Biskup,33,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Chojniczanka,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1309,Michal MarkowskiM. Markowski,26,Polska,Środkowy obrońca,ŚOB,100 tys. €,Polska,Chojniczanka,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1310,Pavol StanoP. Stano,39,Słowacja,Środkowy obrońca,ŚOB,-,Słowacja,Cierne,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1311,Tomasz FoszmanczykT. Foszmanczyk,30,Polska,Defensywny pomocnik,DPM,200 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1312,Dariusz JareckiD. Jarecki,35,Polska,Lewy obrońca,LOB,100 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Bruk-Bet Termalica Nieciecza,2016/2017
1313,Filip StarzynskiF. Starzynski,25,Polska,Ofensywny pomocnik,OPM,"1,00 mln €",Belgia,KSC Lokeren,500 tys. €,Kupno,Zagłębie Lubin,2016/2017
1314,Martin NesporM. Nespor,26,Czechy,Środkowy napastnik,ŚNP,800 tys. €,Czechy,Sparta Praga,300 tys. €,Kupno,Zagłębie Lubin,2016/2017
1315,Daniel DziwnielD. Dziwniel,23,Polska,Lewy obrońca,LOB,600 tys. €,Szwajcaria,FC St. Gallen,100 tys. €,Kupno,Zagłębie Lubin,2016/2017
1316,Kamil MazekK. Mazek,22,Polska,Prawy napastnik,PNP,400 tys. €,Polska,Ruch Chorzów,100 tys. €,Kupno,Zagłębie Lubin,2016/2017
1317,Adam BuksaA. Buksa,20,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,Lechia Gdańsk,50 tys. €,Kupno,Zagłębie Lubin,2016/2017
1318,Zbigniew MalkowskiZ. Malkowski,39,Polska,Bramkarz,BRK,50 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Zagłębie Lubin,2016/2017
1319,Sebastian MaderaS. Madera,31,Polska,Środkowy obrońca,ŚOB,400 tys. €,Polska,Jagiellonia,Bez odstępnego,Kupno,Zagłębie Lubin,2016/2017
1320,Deimantas PetraviciusD. Petravicius,20,Litwa,Prawy napastnik,PNP,100 tys. €,Anglia,Nottingham U23,Bez odstępnego,Kupno,Zagłębie Lubin,2016/2017
1321,Krzysztof PiatekK. Piatek,21,Polska,Środkowy napastnik,ŚNP,500 tys. €,Polska,Cracovia,700 tys. €,Sprzedaż,Zagłębie Lubin,2016/2017
1322,Maciej DabrowskiM. Dabrowski,29,Polska,Środkowy obrońca,ŚOB,500 tys. €,Polska,Legia Warszawa,300 tys. €,Sprzedaż,Zagłębie Lubin,2016/2017
1323,Damian ZbozienD. Zbozien,27,Polska,Prawy obrońca,POB,250 tys. €,Polska,Arka Gdynia,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2016/2017
1324,Piotr SmoluchP. Smoluch,21,Polska,Bramkarz,BRK,50 tys. €,Polska,Olimpia Kowary,Bez odstępnego,Sprzedaż,Zagłębie Lubin,2016/2017
1325,Michal PapadopulosM. Papadopulos,31,Czechy,Środkowy napastnik,ŚNP,350 tys. €,Polska,Piast Gliwice,35 tys. €,Sprzedaż,Zagłębie Lubin,2016/2017
1326,Luís CarlosLuís Carlos,29,Brazylia,Lewy napastnik,LNP,400 tys. €,-,Bez klubu,-,Sprzedaż,Zagłębie Lubin,2016/2017
1327,Milosz PrzybeckiM. Przybecki,25,Polska,Prawy pomocnik,PPM,200 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1328,Piotr CwielongP. Cwielong,30,Polska,Lewy napastnik,LNP,200 tys. €,Niemcy,VfL Bochum,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1329,Michal WalskiM. Walski,19,Polska,Defensywny pomocnik,DPM,150 tys. €,Polska,Pogoń Szczecin,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1330,Jakub ArakJ. Arak,21,Polska,Środkowy napastnik,ŚNP,300 tys. €,Polska,Legia II,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1331,Marcin KowalczykM. Kowalczyk,31,Polska,Środkowy obrońca,ŚOB,300 tys. €,Rosja,Tosno,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1332,Adam PazioA. Pazio,23,Polska,Prawy obrońca,POB,200 tys. €,Polska,Podbeskidzie,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1333,Jakub MiszczukJ. Miszczuk,25,Polska,Bramkarz,BRK,50 tys. €,Polska,Arka Gdynia,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1334,Libor HrdlickaL. Hrdlicka,30,Słowacja,Bramkarz,BRK,400 tys. €,Gruzja,Dinamo Tbilisi,Bez odstępnego,Kupno,Ruch Chorzów,2016/2017
1335,Mariusz StepinskiM. Stepinski,21,Polska,Środkowy napastnik,ŚNP,"1,50 mln €",Francja,FC Nantes,"2,00 mln €",Sprzedaż,Ruch Chorzów,2016/2017
1336,Kamil MazekK. Mazek,22,Polska,Prawy napastnik,PNP,400 tys. €,Polska,Zagłębie Lubin,100 tys. €,Sprzedaż,Ruch Chorzów,2016/2017
1337,Piotr CwielongP. Cwielong,30,Polska,Lewy napastnik,LNP,150 tys. €,Niemcy,1.FC Magdeburg,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1338,Wojciech SkabaW. Skaba,32,Polska,Bramkarz,BRK,50 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1339,Matus PutnockyM. Putnocky,31,Słowacja,Bramkarz,BRK,400 tys. €,Polska,Lech Poznań,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1340,Konrad KorczynskiK. Korczynski,21,Polska,Ofensywny pomocnik,OPM,50 tys. €,Polska,Stalowa Wola,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1341,Michal EfirM. Efir,24,Polska,Środkowy napastnik,ŚNP,150 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1342,Marek SzyndrowskiM. Szyndrowski,35,Polska,Prawy obrońca,POB,50 tys. €,Polska,Polonia Bytom,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1343,Artur LenartowskiA. Lenartowski,28,Polska,Środkowy pomocnik,ŚPM,150 tys. €,Polska,GKS Bełchatów,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1344,Lukasz HanzelL. Hanzel,30,Polska,Środkowy pomocnik,ŚPM,250 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1345,Tomasz PodgorskiT. Podgorski,30,Polska,Ofensywny pomocnik,OPM,200 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1346,Kamil WlodykaK. Wlodyka,21,Polska,Prawy napastnik,PNP,100 tys. €,Polska,MKS Trzebinia,Bez odstępnego,Sprzedaż,Ruch Chorzów,2016/2017
1347,Maciej IwanskiM. Iwanski,35,Polska,Środkowy pomocnik,ŚPM,100 tys. €,-,Bez klubu,-,Sprzedaż,Ruch Chorzów,2016/2017
1348,Kamil LechK. Lech,22,Polska,Bramkarz,BRK,50 tys. €,-,Bez klubu,-,Sprzedaż,Ruch Chorzów,2016/2017
1349,Patryk LipskiP. Lipski,22,Polska,Ofensywny pomocnik,OPM,800 tys. €,-,Bez klubu,-,Sprzedaż,Ruch Chorzów,2016/2017
1350,Marek ZienczukM. Zienczuk,37,Polska,Lewy pomocnik,LPM,50 tys. €,-,Koniec kariery,-,Sprzedaż,Ruch Chorzów,2016/2017
1351,Robert PichR. Pich,28,Słowacja,Lewy napastnik,LNP,400 tys. €,Niemcy,1.FC K'lautern,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1352,AugustoAugusto,28,Portugalia,Lewy obrońca,LOB,400 tys. €,Francja,US Créteil,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1353,Sito RieraSito Riera,29,Hiszpania,Ofensywny pomocnik,OPM,900 tys. €,Kazachstan,Kairat Almaty,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1354,Lubos KamenarL. Kamenar,29,Słowacja,Bramkarz,BRK,300 tys. €,Słowacja,Spartak Trnava,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1355,Filipe GonçalvesF. Gonçalves,31,Portugalia,Defensywny pomocnik,DPM,750 tys. €,Portugalia,Moreirense,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1356,Mario EngelsM. Engels,22,Niemcy,Lewy napastnik,LNP,350 tys. €,Niemcy,FSV Frankfurt,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1357,Ostoja StjepanovicO. Stjepanovic,31,Macedonia Północna,Defensywny pomocnik,DPM,200 tys. €,Cypr,AEL Limassol,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1358,Lukasz MadejL. Madej,34,Polska,Prawy napastnik,PNP,150 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1359,Dominik BudzynskiD. Budzynski,24,Polska,Bramkarz,BRK,50 tys. €,Polska,Miedź Legnica,Bez odstępnego,Kupno,Śląsk Wrocław,2016/2017
1360,Filipe GonçalvesF. Gonçalves,32,Portugalia,Defensywny pomocnik,DPM,300 tys. €,Portugalia,Nacional,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1361,Igor TyshchenkoI. Tyshchenko,27,Ukraina,Lewy pomocnik,LPM,300 tys. €,Ukraina,Illicziweć,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1362,Krzysztof DanielewiczK. Danielewicz,24,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1363,Tom HateleyT. Hateley,26,Anglia,Defensywny pomocnik,DPM,300 tys. €,Szkocja,Dundee FC,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1364,Mateusz AbramowiczM. Abramowicz,23,Polska,Bramkarz,BRK,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1365,Michal BartkowiakM. Bartkowiak,19,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Miedź Legnica,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1366,András GosztonyiA. Gosztonyi,25,Węgry,Prawy napastnik,PNP,200 tys. €,Węgry,Kisvárda,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1367,Tomasz HolotaT. Holota,25,Polska,Defensywny pomocnik,DPM,450 tys. €,Niemcy,Arm. Bielefeld,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1368,Dudú ParaíbaDudú Paraíba,31,Brazylia,Lewy obrońca,LOB,350 tys. €,Cypr,Apol. Limassol,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1369,Krzysztof OstrowskiK. Ostrowski,34,Polska,Prawy obrońca,POB,100 tys. €,Polska,Pol. Trzebnica,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1370,Jacek KielbJ. Kielb,28,Polska,Prawy napastnik,PNP,200 tys. €,Polska,Korona Kielce,Bez odstępnego,Sprzedaż,Śląsk Wrocław,2016/2017
1371,Marcel GecovM. Gecov,28,Czechy,Środkowy pomocnik,ŚPM,300 tys. €,-,Koniec kariery,-,Sprzedaż,Śląsk Wrocław,2016/2017
1372,Konrad KaczmarekK. Kaczmarek,25,Polska,Środkowy napastnik,ŚNP,75 tys. €,-,Bez klubu,-,Sprzedaż,Śląsk Wrocław,2016/2017
1373,Mateusz PiatkowskiM. Piatkowski,32,Polska,Środkowy napastnik,ŚNP,200 tys. €,Cypr,APOEL Nikosia,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1374,Tomislav BozicT. Bozic,28,Chorwacja,Środkowy obrońca,ŚOB,300 tys. €,Polska,Górnik Łęczna,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1375,Giorgi MerebashviliG. Merebashvili,29,Gruzja,Lewy napastnik,LNP,500 tys. €,Grecja,APO Levadiakos,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1376,Ivica VrdoljakI. Vrdoljak,32,Chorwacja,Defensywny pomocnik,DPM,250 tys. €,Polska,Legia Warszawa,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1377,Kamil SylwestrzakK. Sylwestrzak,27,Polska,Lewy obrońca,LOB,300 tys. €,Polska,Korona Kielce,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1378,Sergey KrivetsS. Krivets,30,Białoruś,Ofensywny pomocnik,OPM,"1,00 mln €",Francja,FC Metz,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1379,José KantéJ. Kanté,25,Gwinea,Środkowy napastnik,ŚNP,200 tys. €,Polska,Górnik Zabrze,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1380,Jakub LukowskiJ. Lukowski,20,Polska,Prawy napastnik,PNP,200 tys. €,Polska,Zawisza,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1381,Krystian PopielaK. Popiela,18,Polska,Prawy napastnik,PNP,50 tys. €,Włochy,Cagliari U19,Bez odstępnego,Kupno,Wisła Płock,2016/2017
1382,Harmeet SinghH. Singh,26,Norwegia,Środkowy pomocnik,ŚPM,900 tys. €,-,Bez klubu,-,Kupno,Wisła Płock,2016/2017
1383,Piotr MrozinskiP. Mrozinski,24,Polska,Defensywny pomocnik,DPM,150 tys. €,Polska,Pogoń Siedlce,Bez odstępnego,Sprzedaż,Wisła Płock,2016/2017
1384,Marko RadicM. Radic,30,Serbia,Środkowy obrońca,ŚOB,150 tys. €,Czechy,SFC Opava,Bez odstępnego,Sprzedaż,Wisła Płock,2016/2017
1385,Piotr DarmochwalP. Darmochwal,25,Polska,Ofensywny pomocnik,OPM,150 tys. €,Polska,Wisła Puławy,Bez odstępnego,Sprzedaż,Wisła Płock,2016/2017
1386,Lukas KubusL. Kubus,28,Słowacja,Środkowy napastnik,ŚNP,50 tys. €,Słowacja,Tatran Presov,Bez odstępnego,Sprzedaż,Wisła Płock,2016/2017
1387,Jakub BakJakub Bak,23,Polska,Lewy napastnik,LNP,150 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Wisła Płock,2016/2017
1388,Wojciech LuczakW. Luczak,26,Polska,Ofensywny pomocnik,OPM,150 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Wisła Płock,2016/2017
1389,Harmeet SinghH. Singh,26,Norwegia,Środkowy pomocnik,ŚPM,900 tys. €,-,Bez klubu,-,Sprzedaż,Wisła Płock,2016/2017
1390,Ivica VrdoljakI. Vrdoljak,33,Chorwacja,Defensywny pomocnik,DPM,200 tys. €,-,Koniec kariery,,Sprzedaż,Wisła Płock,2016/2017
1391,Vojo UbiparipV. Ubiparip,28,Serbia,Środkowy napastnik,ŚNP,250 tys. €,Serbia,Novi Pazar,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1392,Nika DzalamidzeN. Dzalamidze,24,Gruzja,Prawy napastnik,PNP,500 tys. €,Turcja,C. Rizespor,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1393,Gabriel MateiG. Matei,26,Rumunia,Prawy obrońca,POB,450 tys. €,Rumunia,ASA Tirgu Mures,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1394,Wojciech MaleckiW. Malecki,25,Polska,Bramkarz,BRK,-,Polska,Kotwica,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1395,Aleksander KomorA. Komor,22,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Motor Lublin,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1396,Krzysztof DanielewiczK. Danielewicz,24,Polska,Środkowy pomocnik,ŚPM,300 tys. €,Polska,Śląsk Wrocław,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1397,Patryk BlaziakP. Blaziak,25,Polska,Napastnik,Napastnik,-,Polska,Unia H.,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1398,Dariusz JareckiD. Jarecki,35,Polska,Lewy obrońca,LOB,100 tys. €,Polska,Termalica,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1399,Dawid SmugD. Smug,22,Polska,Bramkarz,BRK,100 tys. €,Polska,Miedź Legnica,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1400,Slaven JurisaS. Jurisa,24,Chorwacja,Lewy pomocnik,LPM,-,Serbia,Dinamo Pancevo,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1401,Javi HernándezJ. Hernández,27,Hiszpania,Ofensywny pomocnik,OPM,450 tys. €,Rumunia,Poli Timisoara,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1402,Josimar AtocheJ. Atoche,27,Peru,Defensywny pomocnik,DPM,400 tys. €,Peru,Alianza Lima,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1403,Piotr GrzelczakP. Grzelczak,28,Polska,Środkowy napastnik,ŚNP,250 tys. €,Polska,Jagiellonia,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1404,Dragomir VukobratovicD. Vukobratovic,28,Serbia,Defensywny pomocnik,DPM,300 tys. €,Serbia,OFK Belgrad,Bez odstępnego,Kupno,Górnik Łęczna,2016/2017
1405,Damian SzpakD. Szpak,23,Polska,Środkowy napastnik,ŚNP,50 tys. €,Polska,Radomiak,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1406,Lukas BielakL. Bielak,29,Słowacja,Defensywny pomocnik,DPM,200 tys. €,Polska,Bytovia Bytów,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1407,Jakub SwierczokJ. Swierczok,23,Polska,Środkowy napastnik,ŚNP,350 tys. €,Polska,GKS Tychy,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1408,MarquitosMarquitos,29,Hiszpania,Ofensywny pomocnik,OPM,100 tys. €,Bułgaria,PFC Beroe,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1409,Tomasz NowakT. Nowak,30,Polska,Ofensywny pomocnik,OPM,200 tys. €,Polska,Z. Sosnowiec,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1410,Damian JakubikD. Jakubik,26,Polska,Prawy obrońca,POB,150 tys. €,Polska,Podbeskidzie,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1411,Sebastian KopecS. Kopec,22,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Skra Często.,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1412,Adrian BastaA. Basta,28,Polska,Prawy obrońca,POB,150 tys. €,Polska,Sandecja,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1413,Tomislav BozicT. Bozic,28,Chorwacja,Środkowy obrońca,ŚOB,300 tys. €,Polska,Wisła Płock,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1414,Marcin KalkowskiM. Kalkowski,26,Polska,Środkowy obrońca,ŚOB,50 tys. €,Polska,Gryf Wejherowo,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1415,Pawel SochaP. Socha,24,Polska,Bramkarz,BRK,50 tys. €,Polska,Motor Lublin,Bez odstępnego,Sprzedaż,Górnik Łęczna,2016/2017
1416,Silvio RodicS. Rodic,28,Chorwacja,Bramkarz,BRK,150 tys. €,-,Bez klubu,-,Sprzedaż,Górnik Łęczna,2016/2017
1417,Veljko NikitovicV. Nikitovic,35,Serbia,Defensywny pomocnik,DPM,50 tys. €,-,Koniec kariery,-,Sprzedaż,Górnik Łęczna,2016/2017
1418,Krzysztof PiatekK. Piatek,21,Polska,Środkowy napastnik,ŚNP,500 tys. €,Polska,Zagłębie Lubin,700 tys. €,Kupno,Cracovia ,2016/2017
1419,Tomas VestenickyT. Vestenicky,20,Słowacja,Środkowy napastnik,ŚNP,200 tys. €,Włochy,AS Roma,100 tys. €,Kupno,Cracovia ,2016/2017
1420,Mateusz SzczepaniakM. Szczepaniak,25,Polska,Prawy napastnik,PNP,400 tys. €,Polska,Miedź Legnica,50 tys. €,Kupno,Cracovia ,2016/2017
1421,Rafal DobrolinskiR. Dobrolinski,27,Polska,Bramkarz,BRK,100 tys. €,Polska,GKS Katowice,Bez odstępnego,Kupno,Cracovia ,2016/2017
1422,Diego FerraressoD. Ferraresso,24,Bułgaria,Prawy obrońca,POB,800 tys. €,Bułgaria,Slavia Sofia,Bez odstępnego,Kupno,Cracovia ,2016/2017
1423,Piotr MalarczykP. Malarczyk,25,Polska,Środkowy obrońca,ŚOB,450 tys. €,Anglia,Ipswich,Bez odstępnego,Kupno,Cracovia ,2016/2017
1424,Radoslaw KanachR. Kanach,17,Polska,Defensywny pomocnik,DPM,-,Polska,Stal Rzeszów,Bez odstępnego,Kupno,Cracovia ,2016/2017
1425,Milan DimunM. Dimun,19,Słowacja,Defensywny pomocnik,DPM,125 tys. €,Słowacja,VSS Kosice,Bez odstępnego,Kupno,Cracovia ,2016/2017
